Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Mike D,1.0,"The course was informatively funny but

The course was informatively funny but, Eric's story at the end, should wake up anyone that doesn't wanna got to Prison and destroy the lives of so many loved ones by killing others or by just getting a DWI!!! MikeD_TEXAS",US,1,2022-03-07T13:36:09Z,"Comedy Driving, Inc."
Diane,1.0,Excellent and informative course,US,1,2022-03-07T08:30:19Z,"Comedy Driving, Inc."
Stephanie Tavarez,1.0,Was funny and informative,US,3,2022-03-07T04:39:27Z,"Comedy Driving, Inc."
Amber McCord,1.0,"This made of a better experience for…

This made of a better experience for defensive driving courses",US,2,2022-03-06T23:40:00Z,"Comedy Driving, Inc."
Foster,1.0,"The course layout was easy and very…

The course layout was easy and very information",US,1,2022-03-06T23:04:44Z,"Comedy Driving, Inc."
Leslie,1.0,"We’ll organized Course !

We’ll organized Course . Touched more topics than expected . Smooth delivery without any technical problems . Enjoyed studying the content .

Thanks .",US,1,2022-03-06T07:30:57Z,"Comedy Driving, Inc."
Sonya,1.0,"I really enjoyed how the online courses…

I really enjoyed how the online courses worked with my schedule.
This course had funny jokes but I learned a lot to be a better driver.
I will have my teen take this class to help him as he is driving.",US,2,2022-03-06T05:15:44Z,"Comedy Driving, Inc."
Hanah,1.0,Very easy and practical,US,1,2022-03-06T03:37:04Z,"Comedy Driving, Inc."
Ausaf Ahmed,1.0,"Interesting and very informative

Interesting and very informative. It was all through a good journey with comedy driving. Enjoyed it!",US,1,2022-03-06T02:58:04Z,"Comedy Driving, Inc."
Kelly,1.0,"Great voice actors

Great voice actors, content and truly learned things along the way. Worth it and recommend highly!",US,2,2022-03-06T02:01:23Z,"Comedy Driving, Inc."
Arshila,1.0,"It was quick

It was quick, easy to follow and convenient",US,1,2022-03-05T03:33:32Z,"Comedy Driving, Inc."
Randy Zotzky,1.0,"Great program

Great program. Makes the issue to take the course a little easier.",US,2,2022-03-04T17:26:12Z,"Comedy Driving, Inc."
Carolynn Trog,1.0,"Great program!

Great program!! The comedy breaks up the serious enough to make it enjoyable but not so much so that you miss the Importancy of the course. Highly recommended!!",US,2,2022-03-04T05:00:54Z,"Comedy Driving, Inc."
Nadia,1.0,"This website is fantastic

This website is fantastic, I got to work at my speed and the whole course was super easy. I recommend this website for people who have to take a defensive class for court .",US,1,2022-03-03T18:10:25Z,"Comedy Driving, Inc."
Joseph,1.0,"This course is really interesting and…

This course is really interesting and enjoyable and instructive
Also very relaxing",US,1,2022-03-02T20:04:54Z,"Comedy Driving, Inc."
Heidi,1.0,"Super easy and fast

Super easy and fast. Comical and well written. I actually learned a lot and recommend this to everyone.",US,1,2022-03-02T20:04:15Z,"Comedy Driving, Inc."
Louis,1.0,"Fast & Easy

Fast & Easy Great Class",US,1,2022-03-02T18:03:40Z,"Comedy Driving, Inc."
Richard,1.0,Very good class!,US,1,2022-03-02T17:09:55Z,"Comedy Driving, Inc."
Tooba,1.0,Highly recommended,US,1,2022-03-02T16:46:41Z,"Comedy Driving, Inc."
James,1.0,"Everything went good as usual

Everything went good as usual. I always take your course when needed. I am a long time repeat customer. This is my second time to write one of these in a week. Just letting you know. Stay safe and have a great day;)",US,1,2022-03-02T15:51:14Z,"Comedy Driving, Inc."
Heidi,1.0,"I liked that you can finish defensive…

I liked that you can finish defensive driving with 30 min here and maybe an hour there. It's very convenient. In regards to the material, there's a mixture of humor yet the seriousness of major topics are still conveyed. I would recommend to a friend or family.",US,1,2022-03-02T14:11:17Z,"Comedy Driving, Inc."
Flavio,1.0,"Course was very informative & useful to…

Course was very informative & useful to me. It covered things I didn't expect, although I really didn't find much humor.
The course was formatted smoothly by flowing nicely.",US,3,2022-03-02T13:33:16Z,"Comedy Driving, Inc."
Richard,1.0,"Alota fun

Alota fun. 6 hrs went by fast. Thank you.",US,1,2022-03-02T08:22:46Z,"Comedy Driving, Inc."
Cody,0.4,"Really I kinda of felt like the course…

Really I kinda of felt like the course was offensive as far as the jokes go. (Taco hell I go both ways) is one I thought was ridiculous. Hopefully I won’t be taking a defensive driving course again but if so it won’t be this one.",US,1,2022-03-02T04:40:51Z,"Comedy Driving, Inc."
Andre,1.0,Best course you can take.,US,1,2022-03-01T22:35:40Z,"Comedy Driving, Inc."
Joseph,1.0,"Will be coming back to this one

Was really fun , funny , and informative",US,2,2022-03-01T06:43:27Z,"Comedy Driving, Inc."
Mary,1.0,"I thought this online class was pretty…

I thought this online class was pretty awesome. It is great that you can do it on a few days like it took me, due to my busy schedule. Thank you and God bless all of you.",US,1,2022-03-01T05:53:02Z,"Comedy Driving, Inc."
Christy,1.0,great program.,US,1,2022-03-01T01:31:23Z,"Comedy Driving, Inc."
Amy,1.0,"Very helpful course and very convenient…

Very helpful course and very convenient for someone who likes to learn from the comfort of their home. Highly recommend it for anyone who needs to take a defensive driving course.",US,1,2022-02-28T23:01:30Z,"Comedy Driving, Inc."
Katherine,1.0,"First time I ever had to do a course…

First time I ever had to do a course like this and it was a breeze. Kept my interest the whole time. I was able to log in and out so I could finish it at my own pace. Was interesting and gave good information. Not funny in the way that i thought it was going to be, the 'comedian' character was annoying but that was the only down side and he is only in a few scenes. Oh and it is a cartoon so that helps too.",US,1,2022-02-28T19:18:15Z,"Comedy Driving, Inc."
Mel,1.0,"The educational content and interactive…

The educational content and interactive videos are amazing and helpful.",US,1,2022-02-28T18:02:52Z,"Comedy Driving, Inc."
Angel5683,1.0,"For a painful subject

For a painful subject, Comedy Driving kept it light and informative. It was not a chore to get through the course.",US,2,2022-02-28T17:06:55Z,"Comedy Driving, Inc."
Gregory,1.0,"Good job

Great class I learn a lot and thank you for all you do.",US,1,2022-02-28T15:24:37Z,"Comedy Driving, Inc."
Tanner,1.0,"Amazing service

Amazing service! First time I used the service was in 2010! Still great!",US,1,2022-02-27T21:02:01Z,"Comedy Driving, Inc."
Bertisheon,1.0,"This class was so helpful and very good…

This class was so helpful and very good I will definitely tell any one to take it",US,1,2022-02-27T19:52:21Z,"Comedy Driving, Inc."
Susan Wauchope,1.0,"Easy to understand

Easy to understand. Also, able to learn regulations that I hadn't known before. Allowed time for breaks to assimilate information as well as to take care of personal business/life.",US,5,2022-02-27T19:16:10Z,"Comedy Driving, Inc."
Jesus,1.0,Funny and invormative,US,1,2022-02-27T00:16:58Z,"Comedy Driving, Inc."
Chad,1.0,"Great course gets your attention and…

Great course gets your attention and very good stories on drinking and driving.",US,1,2022-02-26T01:45:18Z,"Comedy Driving, Inc."
Gustavo,1.0,"Great class

Great class, pretty fun and interesting at the same time.",US,1,2022-02-25T22:53:23Z,"Comedy Driving, Inc."
Carly,1.0,"very entertaining

very entertaining compared to other definitive driving courses! will definitely recommend comedy driving to anyone who needs it!",US,1,2022-02-25T19:38:33Z,"Comedy Driving, Inc."
Jose,1.0,"It was fantastic and lots of things I…

It was fantastic and lots of things I learned",US,1,2022-02-25T16:32:48Z,"Comedy Driving, Inc."
James,1.0,"Great Course

Great Course, enjoyed the content and very informative.",US,1,2022-02-25T15:17:40Z,"Comedy Driving, Inc."
Hoa,1.0,"It was good refreshing training that includes few things new to me

The training session really forces someone to pay full attention to the video, and uses tricks such as asking questions specific to some detail items in the video, like what was the color of the shirt someone wears, so on...

It took longer for me to complete which is the bad part about it. Some questions were tricky, not easy, and I missed, and I had to re-watch that whole section.

Other than that, just typical reminders about certain traffic rules, which I were not aware, or which were useful.

Overall it was a good refreshing video, worth to re-emphasize drivign behavior. And few things new.",US,1,2022-02-25T15:07:48Z,"Comedy Driving, Inc."
Carol,1.0,"It dawned on me that I had not taken a…

It dawned on me that I had not taken a defensive driving course in over three years, for insurance discount purposes, and decided to research which courses were available to me. After reading several course descriptions and reviews I selected this course as it had great reviews and animations. I wanted a refresher course that would not be boring, but instead educational. Enough information is schooled prior to each module exam. Although being a timed exam it was worth the low cost registration fee.",US,1,2022-02-25T09:56:18Z,"Comedy Driving, Inc."
Alec,1.0,"Excelent Course

The videos do their best to make a very serious topic more interesting while not downplaying any of the information. The humorous aspect of the course has definitely made the information more memorable than a cut-and-dry approach. I will be recommending this course to anyone who needs to take defensive driving.",US,1,2022-02-25T05:07:33Z,"Comedy Driving, Inc."
Paul,1.0,"Easy to watch

Easy to watch, not boring at all.Well done",US,1,2022-02-24T23:13:57Z,"Comedy Driving, Inc."
Brian,1.0,"GREAT

GREAT Course to take and informative and funny at times",US,1,2022-02-24T20:29:42Z,"Comedy Driving, Inc."
Catcook,1.0,"Great

Great it was quick and easy to use. I would choose this again.",US,1,2022-02-24T20:12:25Z,"Comedy Driving, Inc."
Jared,1.0,"The course was corny in some ways

The course was corny in some ways, but it was very informative. It wasn’t like other classes that were boring.",US,1,2022-02-24T02:36:51Z,"Comedy Driving, Inc."
Michael,1.0,"Straight forward content

Straight forward content, easy to follow.",US,2,2022-02-23T21:28:09Z,"Comedy Driving, Inc."
Dick,1.0,Very informative and kept my attention.,US,1,2022-02-23T19:43:09Z,"Comedy Driving, Inc."
Al,1.0,"Great

Great . Funny and very educative",US,1,2022-02-23T19:25:58Z,"Comedy Driving, Inc."
Paula,1.0,"This was an awesome online defensive…

This was an awesome online defensive driving course. It keeps you focused and going throughout the whole video, and it is very informative all the way through!!",US,2,2022-02-23T15:00:44Z,"Comedy Driving, Inc."
Art,1.0,"I found the course to refresh my memory…

I found the course to refresh my memory of the ""road rules"" it was a good thing. Thank You.

A.R. Coldren.",US,1,2022-02-23T05:43:00Z,"Comedy Driving, Inc."
Esmeralda,1.0,"This is my second time using Comedy…

This is my second time using Comedy Driving, Inc.’s course. I really enjoyed being able to log on & off with no problem at all. When I was ready to log back in I never had any technical issues at all. I also like that they use a mix of animated characters and live videos. It is just the right mixture of media. As soon as I was done with the course I received my Certificate of Completion via email. It was very convenient! I hope they do launch an app for this Defensive Driving Course. I give it two thumbs up! 👍🏼👍🏼",US,2,2022-02-23T04:35:53Z,"Comedy Driving, Inc."
Student,1.0,"Easy Class

It was easy and love the animation on the video. Only some questions were confusion. Easy to navigate. I would highly recommend the online. We can do it on our own space.",US,1,2022-02-22T22:28:38Z,"Comedy Driving, Inc."
John M. Lewis,1.0,Great content and very entertaining...,US,7,2022-02-22T21:05:01Z,"Comedy Driving, Inc."
Eric,1.0,"Very funny and good thanks for getting…

Very funny and good thanks for getting me through!",US,1,2022-02-22T15:12:22Z,"Comedy Driving, Inc."
Frederick,1.0,"Great class

Great class. You as a person will learn more from this class or refresh you from your earlier years. Stay blessed",US,1,2022-02-22T03:35:50Z,"Comedy Driving, Inc."
Linda,1.0,Enjoyed the course 👌🏻,US,3,2022-02-22T02:59:29Z,"Comedy Driving, Inc."
Vern,1.0,"Great experience

The course was painless & simple to understand.",US,1,2022-02-21T20:57:20Z,"Comedy Driving, Inc."
Mazhar,1.0,"Best thing for more awareness about…

Best thing for more awareness about traffic rules. Honestly course is very informative. I loved to do that.",US,2,2022-02-21T19:47:27Z,"Comedy Driving, Inc."
AH,1.0,"This is a very detailed course

This is a very detailed course. I took the course several years ago, and I must admit, there have been some important updates. Therefore, let me encourage you to take note!!!",US,1,2022-02-21T17:33:09Z,"Comedy Driving, Inc."
