Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Esther Kim,1.0,"Recommend

Super easy, finished it within a couple days",US,2,2019-12-25T10:31:30Z,iDriveSafely
DEBBIE,1.0,"Very user-friendly

Very user-friendly, fast to complete, and a great price!",US,1,2019-12-24T00:23:59Z,iDriveSafely
Barbara Michael,1.0,"Easy to Navigate; Good Information

The way the material was presented, it was easy to understand and navigate. I sometimes had trouble with pages loading, but I think that was more my slow internet connection and not the iDriveSafely program. Shipping options were nice so I could get my certificate before I needed it in court.
The information was really good and has helped me to be safer on the roadway.",US,2,2019-12-23T18:32:38Z,iDriveSafely
JACQUELINE,1.0,"I couldn’t of had a better experience…

I couldn’t of had a better experience when something had gone so wrong for me!!
I highly recommend them, whether it be on the phone with one of their operators or their online class.
Sincerely, Jackie",US,1,2019-12-23T01:15:02Z,iDriveSafely
Michael,0.6,"Beware unwanted additional charges to credit card

After completing course I was offered to receive my driving record for $20. I accepted this offer. On the next page it said it would be up to two weeks before I received it by mail unless I paid an additional $10 to receive it by email. I was blocked from going back and changing my decision. I have submitted a complaint but no response. I am forced to contact my credit card company and block payment. This company is using deceptive practices to generate higher profits.
Update: this issue was resolved by Idrivesafely. I'm upgrading my review from 1 star to 3 but no higher because of the frustration and time I have caught in this. I'm tired of ""Gotcha Capitalism"". That's a real term about a real phenomenon in this country. Look it up...",US,1,2019-12-30T21:38:46Z,iDriveSafely
MADISON,1.0,"The site made it easy and possible to…

The site made it easy and possible to fit traffic school into my busy schedule. I would recommend it to anyone.",US,1,2019-12-21T18:36:55Z,iDriveSafely
Jose Cathcart,0.2,"Horrible online course STAY AWAY

everything was great till I printed out my certificate with no case number on it, it said NONE next to the case number and the court will not except it.
i filled in the correct information and it was not delivered/printed correctly.
i got a run around with trying to get it corrected.
they had the nerve to email me back the same incorrect certificate.
i never got my certificate with the case number on it so the certificate was not valid for the court......
i was left for the birds.
stay away from idrivesafley and get another online course.
waste of your time and money",US,1,2019-12-20T00:32:36Z,iDriveSafely
CHAKESHA,1.0,Saves you alot of time and self paced,US,1,2019-12-19T17:16:32Z,iDriveSafely
DARIN,0.8,Good course and easy to follow,US,1,2019-12-19T16:46:45Z,iDriveSafely
FRANCK,1.0,"It was a good experience to take it on…

It was a good experience to take it on your own time",US,1,2019-12-19T16:28:09Z,iDriveSafely
JULIANA,1.0,"Definitely recommend!!

This was very easy to access. I was able to watch the videos at my own pace i wasn’t rushed nor kept waiting. The questions that were given after the videos helped memorize a lot. Also, the price was affordable!! Definitely recommend",US,1,2019-12-19T15:58:58Z,iDriveSafely
Lise Rehbock,0.2,"Bad, terrible, atrocious!

it's really bad. They are really disorganized and refuse to say so. They should retire from the traffic school business. i passed the 5 mains divisions but I don't think they kept track of it. i was ready to pass the main exam but i got so discouraged, that i registered to another online traffic school. Plus, the answers of the main exam are on the internet, although I didn't check them.",US,3,2019-12-19T06:31:25Z,iDriveSafely
WILNICK,1.0,"I’m so happy to take my Defensive…

I’m so happy to take my Defensive driving course at I drive safely I feel more professional driver after I pass the exam 100%",US,1,2019-12-19T04:46:10Z,iDriveSafely
KENNETH,1.0,"This was a amazing experience

This was a amazing experience it helped me understand the rules of the road and driving in general. It let’s you go at your own pace which is nice when you have a full schedule.Overall Idrivesafely is the best place for you to get your permit.",US,1,2019-12-19T03:23:17Z,iDriveSafely
Ciara,1.0,"Good website to learn

It's a good website and you can finish quickly",US,1,2019-12-19T02:20:14Z,iDriveSafely
ERNESTO,1.0,"good experience and easy assessment

good experience and easy to do",US,1,2019-12-19T01:32:11Z,iDriveSafely
Angelina,1.0,"Review of iDriveSafely.

I really enjoyed this course and believe that it taught me a lot about how to be more safe when I drive. I enjoyed the detailed summaries for each section and the helpful short videos that provided visual information about each topic.",US,1,2019-12-19T01:23:59Z,iDriveSafely
THOMAS,1.0,its a perfect course,US,1,2019-12-19T00:06:41Z,iDriveSafely
SANDRA,0.6,"Thorough test, question process needs adjusting

Very thorough test that reminded me of a lot of things I needed to be reminded of.

Only objection I have is the questions on numbers of accidents, deaths, etc. There is so much information to read, there is no way to retain it all, especially numbers.

Also have an issue with the test results. When I got less than 80% I had to retake the test, which was fine, but you don’t give correct answers to the questions missed. The. The next try on the test has mostly different questions, so there is no reason to not give the correct answers. Also, the review of questions missed had nothing to do with the questions I missed.",US,1,2019-12-18T23:58:22Z,iDriveSafely
DAVID,1.0,"A good program at a great price

The on-line iDriveSafely program is a very good way to refresh your awareness of safe driving practices while you save some money on your insurance or save yourself from a traffic ticket. And it's inexpensive; going to traffic school is much more pricy. I found the lessons easy to follow, with enough variety to keep your attention fresh. The information is presented clearly and directly. I particularly liked the modularized lessons; I was able to work through them at my own pace.",US,1,2019-12-18T23:57:08Z,iDriveSafely
Zulia de La Caridad,1.0,"Perfect and convenient

Easy and convenient",US,1,2019-12-18T23:47:40Z,iDriveSafely
JOSEPH,1.0,"Very educational

Very educational, I learned a lot and I feel a lot more confident taking my tests now.",US,1,2019-12-18T23:31:05Z,iDriveSafely
CRAIG A,1.0,"I love it

I love it ,i learned lots of information",US,1,2019-12-18T22:33:14Z,iDriveSafely
ANA,1.0,"Self paced

I loved the fact that I could work on it anytime anywhere! And no final exam!",US,1,2019-12-18T22:21:54Z,iDriveSafely
Reviewer,0.8,"Would recommend!

Really good course and website. Had a few minor glitches but in the end, got the job done. It was fast and easy to follow and taught me the basics as well as guiding me through with the questions. Everything given in the quizzes was gone over in the course material. All for a very good price! Would recommend.",US,1,2019-12-18T21:38:39Z,iDriveSafely
SHARON,1.0,"I like the video program very much

I like the video program very much. It was easier to understand the content.",US,1,2019-12-18T21:33:15Z,iDriveSafely
GABRIEL,1.0,Highly recommend Driving School,US,1,2019-12-18T21:32:32Z,iDriveSafely
DIPTI,1.0,"I Drive Safely

It’s always a great experience. Helps to revise everything again and I am thankful for that. It keeps me up to date and helps me lean new things.",US,1,2019-12-18T21:25:53Z,iDriveSafely
Michael Carson,1.0,"I Drive Safely course review

I thought the chapter by chapter course was excellent. I learned more things about driving that I probably should have already known. I would recommend this course to any driver. Excellent course.",US,1,2019-12-18T20:45:23Z,iDriveSafely
ILIANA,1.0,"iDriveSafely was easy to use and had…

iDriveSafely was easy to use and had different options for people to take advantage of. The website had a featured that read the information for you.",US,1,2019-12-18T20:27:10Z,iDriveSafely
BRIANA,1.0,"Great class

Great class and easy to do",US,1,2019-12-18T20:20:05Z,iDriveSafely
MATTHEW,0.8,"Great Course

Very easy to follow along, I like the option of reading yourself instead of having to listen to the audio. Only issue I had was on some of the video pages the required time to stay on the page was longer than the video. Overall, great course!",US,1,2019-12-18T20:04:23Z,iDriveSafely
Susan,1.0,Great class.,US,1,2019-12-18T20:00:56Z,iDriveSafely
JAMES,1.0,"It's very helpful information I like…

It's very helpful information I like the fact I can take my time with it before taking the test",US,1,2019-12-18T19:41:21Z,iDriveSafely
Simon Thomas,1.0,"Consistent information given in a…

Consistent information given in a timely manner.",US,2,2019-12-18T19:35:36Z,iDriveSafely
Nikki,1.0,"Great Experience!

I thought my experience with this driving school was amazing. I actually can say I learned a lot from it as well. It was so easy to navigate.",US,1,2019-12-18T19:19:44Z,iDriveSafely
LINDA,0.8,"it was good but it was a little long …

it was good but it was a little long there was extra at the end the seemed redundant I would recommend it",US,1,2019-12-18T18:59:57Z,iDriveSafely
JESUS,1.0,"It Was A Great Course

Its was a great course, very understanding and knowledgeable. 5 stars from Me!!!",US,1,2019-12-18T18:35:29Z,iDriveSafely
MEGANNE,1.0,"Very easy

Very easy, but you will need about six hours to complete.",US,1,2019-12-18T18:22:29Z,iDriveSafely
AKIAH,1.0,"This has helped me learn how to…

This has helped me learn how to safely and properly drive, as well as teach me the risks of not doing so. It was very easy to manage on my own time.",US,1,2019-12-18T18:23:02Z,iDriveSafely
GARY,1.0,"The course was very entertaining and…

The course was very entertaining and informative at the same time. I learned some very good information even though Ive been driving for many years. I will recommend thos course to me family and friends. Thank you!",US,1,2019-12-18T18:22:11Z,iDriveSafely
JAMES,1.0,"Great way to take Drivers Ed classroom part

This was a very enjoyable way to do Drivers Ed. I know years ago in a classroom setting through some of the parts it would get a little hard to keep attention.",US,1,2019-12-18T18:11:15Z,iDriveSafely
JAYARANJAN,1.0,"This driving traffic course was very…

This driving traffic course was very concise, yet covered important details for improving driving knowledge and safety. It provided organized and structured chapters and subsections related to the topics, as well as nice short videos to illustrate their points very well. I highly recommend iDriveSafely as I was able to get through it in about 10 hours or so at a reasonable price of $20.",US,1,2019-12-18T17:45:06Z,iDriveSafely
JEROME,1.0,"Great Interactive Video.

I enjoyed the course. Very informative.",US,1,2019-12-18T17:41:02Z,iDriveSafely
PEACE,1.0,"Idrive Safely was a great program

Idrive Safely was a great program. In the short amount of time that i used it, I learned way more about being a safe and amazing driver. Would recommend to everyone who needs to get points off of their licenses!",US,1,2019-12-18T17:39:52Z,iDriveSafely
Steven,1.0,"Very simple and easy to use interface

Very simple and easy to use interface. I loved the ease and precision of relaying information to the user. The tests were precise and tested your knowledge",US,1,2019-12-18T16:57:44Z,iDriveSafely
FRANCIS,1.0,"Great lessons

Great lessons. Straight to the point. Highly recommended.",US,1,2019-12-18T16:54:48Z,iDriveSafely
Hamz Kay,1.0,"Citation Removed Easily...thanks to IdriveSafely!

Simple, easy to follow on-screen instructions! Statewide accepted program! got rid of the citation easily!",US,1,2019-12-18T16:35:03Z,iDriveSafely
SANDY,0.8,"Too much time spent on each page

Too much time spent on each page. Otherwise, good course!",US,1,2019-12-18T16:30:45Z,iDriveSafely
JAMES,0.8,"excellent online course

excellent online course, however the review booklet needs to be updated",US,1,2019-12-18T16:23:14Z,iDriveSafely
Katee,1.0,"Satisfied customer

Great website....easy to use",US,1,2019-12-18T16:18:16Z,iDriveSafely
Eliseo,1.0,Great teaching lessons.,US,1,2019-12-18T16:08:58Z,iDriveSafely
DARIS,1.0,"Very easy to use and self explanatory

Very easy to use and self explanatory. Would recommend",US,1,2019-12-18T16:08:42Z,iDriveSafely
BRENDA YADIRA,1.0,"Great and Convenient and good price as…

Great and Convenient and good price as well !!!",US,1,2019-12-18T16:06:29Z,iDriveSafely
TRACEY,1.0,"what a great class!

I very much enjoyed the adult driving class I took on IDrivesafely.com! It was very easy to follow along as well as informative. I passed with flying colors 😄",US,1,2019-12-18T15:58:37Z,iDriveSafely
WILLIAM,1.0,"Great course

Great course, well done.",US,1,2019-12-18T15:56:18Z,iDriveSafely
JOHN from NYC,1.0,"This is a good program that lets you…

This is a good program that lets you get your defensive driving cert online at your own leisure. Easy to use, no hassle.",US,1,2019-12-18T15:52:21Z,iDriveSafely
AMY,1.0,"It was an easy process from the…

It was an easy process from the registration to the final exam. If I have to take the course again I would readily take it again with iDriveSafely.",US,1,2019-12-18T15:46:22Z,iDriveSafely
SUSAN,1.0,"I found the course very informative

I found the course very informative, learning a lot of things I was not aware of, even though I have been driving for over 44 years! I do find myself more aware of what I learned, as I am driving now.",US,1,2019-12-18T15:41:14Z,iDriveSafely
RANGEL,1.0,"Excellent digital program to get your…

Excellent digital program to get your driver license.",US,1,2019-12-18T15:30:48Z,iDriveSafely
OLASHILE,1.0,"I drive safely is convenient to use

I drive safely is convenient to use. I did my defensive drive through them and I am so impressed with everything",US,1,2019-12-18T15:29:42Z,iDriveSafely
Daniel,1.0,"Very helpful a must need for new or…

Very helpful a must need for new or renewable drivers.",US,1,2019-12-18T15:21:21Z,iDriveSafely
Solana,1.0,"Great easy experience

Great easy experience. Ever so slightly out dated but very informative",US,1,2019-12-18T15:19:13Z,iDriveSafely
BETHANY,0.8,"I used Idrivesafely and it was very…helpful.

I used Idrivesafely and it was very easy to use and a great learning experience. It helped me successfully get my learners permit and for that I am very thankful. It takes some time to finish, but it is definitely worth the time.",US,1,2019-12-18T15:18:23Z,iDriveSafely
JEFFREY,0.8,"This worked great for my teen

This worked great for my teen. My only complaint was I tried to refer a friend and absolutely could not find a link or even a way to request information. If there is a program it out to be simple to use.",US,1,2019-12-18T15:13:51Z,iDriveSafely
bharath,1.0,Great Learning experience.,US,3,2019-12-18T15:07:10Z,iDriveSafely
Carol Owens,1.0,"The program is easily accessed and easy…

The program is easily accessed and easy to use. Progress is saved if it is necessary to stop in the middle of a section. However, some of the material is outdated, and the responses after the section quizzes do not always give information on the questions that were missed.",US,1,2019-12-18T15:04:53Z,iDriveSafely
ALE,0.4,"no matching questions

Your questions didn’t match the real exam questions at all. Eventhough, the questions were really good as well as the exams.",US,1,2019-12-18T15:03:43Z,iDriveSafely
CHRISTAL,1.0,Excelent experience,US,1,2019-12-18T14:50:50Z,iDriveSafely
APRIL,1.0,iDriveSafely is a great website.,US,1,2019-12-18T14:43:42Z,iDriveSafely
BRANDON,1.0,"Helpful and awesome

It was a very helpful and a great learning experience.",US,1,2019-12-18T14:40:59Z,iDriveSafely
MICHAEL,1.0,"Best driving course on the market

This program is super easy to use and great for anyone looking to brush up on all the things you may have forgotten about driving. I would highly recommend this course for anyone.",US,1,2019-12-18T14:36:54Z,iDriveSafely
CYNTHIA,0.8,"Not too bad

The repetition got a little tiresome and made the course a lot longer than it should have been and some of the statistics were 10 years old (you were tested on that), other than that it wasn't such a bad course. If you pay attention then you'll have no problem passing on your first try.",US,1,2019-12-18T14:31:52Z,iDriveSafely
ELIZABETH,1.0,"I love the convenience of the online…

I love the convenience of the online course.
And it was fun which made it easy. Being able to stop and start at any time was key for me.",US,1,2019-12-18T14:29:56Z,iDriveSafely
JOEL,1.0,"I took the course as a way to relieve a…

I took the course as a way to relieve a traffic ticket from my record but came away with a very thorough experience which taught me some rules and regulations that I did not know about. It was longer than expected but very informative and well organized.",US,1,2019-12-18T14:28:22Z,iDriveSafely
ROGER,1.0,"This is an outstanding course

This is an outstanding course. It's too bad all drivers aren't required to take this course every 3-5 years as a mandatory part of driver's license renewal, our roads would most certainly be much safer if we all were. Very eye opening and very good course",US,1,2019-12-18T14:26:49Z,iDriveSafely
DENNIS,1.0,Very comprehensive and easy to take,US,1,2019-12-18T14:25:47Z,iDriveSafely
JUNIOR,1.0,"Super easy to navigate around the…

Super easy to navigate around the website and useful information",US,1,2019-12-18T14:21:55Z,iDriveSafely
TAREK,1.0,"It was lots of help made you realize…

It was lots of help made you realize how important it is to drive helped you learn a lot about the road and being extra careful also teaches to be extra safe and what to look for",US,1,2019-12-18T14:19:56Z,iDriveSafely
JEFFREY,1.0,"I felt the school was helpful and…

I felt the school was helpful and worthwhile. It never hurts to take a review course I recommend it",US,1,2019-12-18T14:18:16Z,iDriveSafely
GALE,1.0,"I feel that it was informative and easy…

I feel that it was informative and easy to understand. There was alot that I didn't know and I've been driving for 40 years. The information was taught in a very understable way.",US,1,2019-12-18T14:18:01Z,iDriveSafely
JACOB,1.0,"Everything was very clear and very…

Everything was very clear and very informative. After taking the quiz you are able to review the quiz to better help which was an amazing addition to the program.",US,1,2019-12-18T14:15:32Z,iDriveSafely
MICHELLE,1.0,"Very Informative

The class was very informative. Refreshed my memory. Every one should try it once.",US,1,2019-12-18T14:12:22Z,iDriveSafely
ANDREA,1.0,"Instructional and Super user friendly

Instructional and super user friendly . I can complete assessments at my own time and place — I’ve been using I drive safely for over 5 years now .",US,1,2019-12-18T14:11:29Z,iDriveSafely
london,1.0,"You guys are amazing

You guys are amazing, every since I took this I feel like I drive even better. Few things I didn’t know about. Now I feel like the best driver",US,1,2019-12-18T14:09:53Z,iDriveSafely
LASANDRA,1.0,"Written Exam

The videos was very understanding and the test wasn't long",US,1,2019-12-18T14:09:18Z,iDriveSafely
PJ Hogan,1.0,"The course is fine

The course is fine, too long, 6 hours",US,2,2019-12-18T14:04:51Z,iDriveSafely
JASPER SOLOMON,0.8,Good learning,US,1,2019-12-18T14:03:32Z,iDriveSafely
DINA,1.0,"Easy to use and understand.

Easy to use and understand. Broken up nicely into 8 segments so you can take breaks and do it at your own pace.",US,1,2019-12-18T13:55:33Z,iDriveSafely
LISA,1.0,"Good program

Good program, easy to get thru.",US,1,2019-12-18T13:53:45Z,iDriveSafely
"CATHERINE,A",1.0,"The integrity of this course made me…

The integrity of this course made me want to get driving as soon as possible to try out my new knowledge, and even as a pedestrian i am having new experiences such as being more aware of traffic around me.",US,4,2019-12-18T13:50:15Z,iDriveSafely
EMAM,1.0,"Very helpful

Very helpful, thanks a lot",US,1,2019-12-18T13:48:42Z,iDriveSafely
SAMARA LEE,1.0,Very simple course!,US,1,2019-12-18T13:47:30Z,iDriveSafely
ASHLEY,1.0,"Great course

Nice and easy website and course",US,1,2019-12-18T13:47:24Z,iDriveSafely
Woojin,1.0,"I think iDriveSafely is an incredible tool...

I think iDriveSafely is an incredible tool espsecially for teenagers who are on the path of becoming drivers. Safety is the ultimate priority when it comes to driving, so using iDriveSafely definitely facilitates in the learning process.",US,1,2019-12-18T13:44:49Z,iDriveSafely
FAITH,1.0,"They had everything to help me be…

They had everything to help me be successful! Great guide!",US,1,2019-12-18T13:43:03Z,iDriveSafely
Linda,1.0,"Good

It was easy and fast",US,1,2019-12-18T13:42:48Z,iDriveSafely
LOUIS C,1.0,"Very informative and easy-to-use…

Very informative and easy-to-use course. I learned a lot and recommend this to everyone!",US,1,2019-12-18T13:41:58Z,iDriveSafely
Brenda Boyd,0.8,"Good program but no confirmation sos…

Good program but no confirmation sos got my passing grade.",US,2,2019-12-18T13:41:00Z,iDriveSafely
SEAN,1.0,"Great

It was very great",US,1,2019-12-18T13:40:23Z,iDriveSafely
SHA,0.8,"Best if audio is used

Best if audio is used. Very easy to navigate though.",US,1,2019-12-18T03:35:47Z,iDriveSafely
YAGYANIDHI,1.0,"It was cognitive it reminded lots of…

It was cognitive it reminded lots of drive save techniques to me",US,1,2019-12-17T20:37:41Z,iDriveSafely
ROBERT,1.0,"I Drive Safely is a great course.

I Drive Safely is a great course. The information is in an easy to understand format and is logically organized. I have taken the course two or three times and have enjoyed the insurance discount made available as a result of successfully passing the course. I definitely recommend this course to those mature drivers who want to learn new things and keep up to date with current driving information",US,1,2019-12-14T22:56:01Z,iDriveSafely
JAMAL,1.0,Was informative and smooth system,US,2,2019-12-14T15:22:32Z,iDriveSafely
RICHARD,1.0,Easy to understand and very informative,US,1,2019-12-13T23:54:09Z,iDriveSafely
Lyndal Marohl,1.0,"Bellingham office visit

I visited the Bellingham office on 12/11 & on 12/12 with my wife to exchange her Arizona Drives License for a Washington one. The service provided by a young lady named Aman was was outstanding. I have never interacted with with a more helpful state employee. She is a perfect example of what makes Washington sucg a great place to live!",US,1,2019-12-13T16:37:09Z,iDriveSafely
DAPHNE,1.0,"safety tips

It refreshed my driving skills in regards to new driving techniques due to New technology in the cars. It captured so much information about ""what do you do if...""",US,1,2019-12-13T12:37:51Z,iDriveSafely
SM,1.0,Good content and simple to read.,US,1,2019-12-13T03:12:59Z,iDriveSafely
JULISSA,0.8,"Good but little down sides

My over all lessons was good and very convenient to my schedule. But, they messed up on my certificate. 10 business days has passed & it still hasn't been fixed. When calls are made they take long to respond up to 30min.",US,1,2019-12-12T23:53:44Z,iDriveSafely
Sam,1.0,Very comprehensive and quick lessons.,US,1,2019-12-12T20:10:53Z,iDriveSafely
Jamal,1.0,"I honestly love this driver’s course…

I honestly love this driver’s course they helped me get my license within weeks I recommend this to all my friends and family",US,3,2019-12-12T18:09:11Z,iDriveSafely
GABRIEL,1.0,"Great course with fun videos for a…

Great course with fun videos for a detailed explanation on how to keep safe on the road in all different types of circumstances and conditions. Would recommend this course to all drivers in the world.",US,1,2019-12-12T17:06:20Z,iDriveSafely
ANYRIAH,1.0,"It was the best courses I’ve ever took

It was the best courses I’ve ever took. It was really easy and understanding, thanks so much.",US,1,2019-12-12T12:51:37Z,iDriveSafely
ELIJAH,1.0,"Had a good time going over the course…

Had a good time going over the course module(s) which is followed by questions to ensure that you've read it. The exam & test were easy as long as you pay attention to the course and completely comprehend it.",US,2,2019-12-12T12:50:11Z,iDriveSafely
happy customer,1.0,"A good choice to get the insurance discount

Runs well, no delays or buffering. Lots of information, reasonably entertaining.",US,2,2019-12-12T04:48:51Z,iDriveSafely
S.Smith,1.0,"Great program

Great program, very informative and accessible to those of us who work or attend school",US,2,2019-12-12T03:08:33Z,iDriveSafely
JACQUELINE,1.0,"The instructions were easy to follow

The instructions were easy to follow, I had a wonderful time listening and taking part in the questions",US,2,2019-12-12T02:48:28Z,iDriveSafely
MICHAEL,1.0,"love it

love how easy it was to complete",US,2,2019-12-12T02:19:19Z,iDriveSafely
ALICIA,1.0,"Easy to use

Easy to use, good review and new material added I did not know...as new rules have been updated and/or added within the last 5 years.",US,2,2019-12-12T01:20:51Z,iDriveSafely
DONALD,1.0,"The Safety driving was great I like the…

The Safety driving was great I like the video and the Cartoon characters. It was better than going and sit in a classroom for eight hours. Then, I got my certificate really fast and I was just able to take a photo and send it to my insurance company. Love this course. Thanks you very much.",US,1,2019-12-12T01:10:30Z,iDriveSafely
Maria,1.0,"Classes with iDriveSafely were very…

Classes with iDriveSafely were very easy to get through & understand. I enjoyed doing the classes because they were simple & very clear.",US,2,2019-12-11T23:49:11Z,iDriveSafely
SANDRA,1.0,"I learned quite a bit from taking this…

I learned quite a bit from taking this course. I hope that it makes me a better and defensive driver.",US,1,2019-12-11T23:40:09Z,iDriveSafely
DriveSafe,1.0,Very good training material,US,2,2019-12-11T23:20:00Z,iDriveSafely
BROOKE,1.0,"Very informative

Very informative. Easy to take in the comfort of your home. Best price I've found online. Highly recommended.",US,1,2019-12-11T23:06:34Z,iDriveSafely
Руслан Закалинский,0.2,"I do not recommend it!!!

I bought a course but I can’t study. The site is not working properly. It does not allow you to switch from video to the next video. Problem logging into account. The customer service did nothing. Time wasted. Correspondence with three (!!!) employees did not lead to a result!
I do not recommend it!",US,1,2019-12-11T22:26:11Z,iDriveSafely
MARIA,1.0,"Refresher Course

Refresher Course - I have been driving for over 30 years and this was an eye opener to many rules for driving that I had taken for granted. This course would be great for people, such as myself to review every 10 years and to bring drivers up to date on the rules of driving. I really enjoyed the course.",US,1,2019-12-11T21:51:13Z,iDriveSafely
Hilary,0.8,"Great experience

Great experience! Easy to follow program and allowed my daughter to finish on her own pace.",US,1,2019-12-11T21:36:44Z,iDriveSafely
EBONY,1.0,"Easy on the eyes

Easy on the eyes! Not boring at all.",US,1,2019-12-11T21:35:45Z,iDriveSafely
Farl,1.0,"I drive safely has a very good price

I drive safely has a very good price. I loved how quickly I could learn and how it would test my knowledge prior to taking the final test. I could work at my own pace at whatever time. Which was very good.",US,1,2019-12-11T21:06:44Z,iDriveSafely
JOSE,1.0,Fast simple and straightforward.,US,1,2019-12-11T21:06:39Z,iDriveSafely
JOSHUA,1.0,"I love I drive safely

I love I drive safely, this is my 3rd time using it and I've had a great experience every time. Couldnt be more happy with the website and simplicity of their program.",US,1,2019-12-11T21:03:40Z,iDriveSafely
LESLIE,1.0,"It really helped me to learn and get…

It really helped me to learn and get myself educated on the rules of the road.",US,1,2019-12-11T20:54:06Z,iDriveSafely
Rodger,0.8,"Actually I would give it 4.5 Stars!

Actually I would give it 4.5 Stars! It reminded me that I am a human that can forget & have emotions! The courses were a great refresher with some new items, some a little off (I think they were there to test me). The easy of getting on & off with really no time limitations was a plus",US,1,2019-12-11T20:44:52Z,iDriveSafely
ALESHEYA,1.0,"Very easy to follow and was on point to…

Very easy to follow and was on point to get permit",US,1,2019-12-11T20:35:19Z,iDriveSafely
Makilla,1.0,"Quick and easy

It was very quick and not complicated or difficult nor time consuming. Really great lessons and quizzes to help pass your driving test!",US,1,2019-12-11T20:29:02Z,iDriveSafely
DASHA,1.0,"Easy to understand

Easy to understand , convenient online course.",US,1,2019-12-11T20:24:42Z,iDriveSafely
BILAL,1.0,"I am better equipped to interpret…

I am better equipped to interpret traffic rules after going through the online course.",US,1,2019-12-11T20:23:07Z,iDriveSafely
PATRICK,1.0,"Excelente website to help me study, very enjoyable

Excelente website to help me study and pass my exam the first time. Enjoyed the process and the options available like being able to watch a video, very enjoyable. Great website!",GT,1,2019-12-11T20:22:28Z,iDriveSafely
LUKE,1.0,"Great

Great place to do drivers ed",US,1,2019-12-11T20:00:38Z,iDriveSafely
FRANKIE,1.0,"Was a great experience very easy to…

Was a great experience very easy to Navigate and I actually learned quite a bit of what I thought I already knew Would highly recommend",US,1,2019-12-11T19:55:25Z,iDriveSafely
LUCIANO,1.0,"It helped me know the rules of the road…

It helped me know the rules of the road and made me feel much safer having this newfound knowledge",US,1,2019-12-11T19:41:44Z,iDriveSafely
Elizabeth,1.0,"driver

experience was good. Just the testing takes too long.",US,2,2019-12-11T18:49:52Z,iDriveSafely
DEBRA,1.0,"I really enjoyed this class

I really enjoyed this class. Very knowledgeable and makes you think about your driving habits.",US,1,2019-12-11T18:29:26Z,iDriveSafely
ALI BASHA,1.0,"To be become a safe driver on the road

iDriveSafely course was very detailed and comprehensive. I have learn many aspects of safe driving skills with the defensive drive course.

I highly recomend iDriveSafely.",US,1,2019-12-11T18:28:03Z,iDriveSafely
Diana Torbarina,0.6,"There was incorrect information

There was incorrect information, The speed limit in NYC is 25 mlph, no longer 30 mph. I didn't need the stupid animation. I assume most drivers are adults.",US,2,2019-12-11T18:25:07Z,iDriveSafely
MARIA,1.0,"I was really surprised how easy this…

I was really surprised how easy this was to access and achieve. I’m glad I got this taken care of and it wasn’t a hassle!",US,1,2019-12-11T17:54:16Z,iDriveSafely
AMANDA,1.0,"It was a very big help with the ticket…

It was a very big help with the ticket i had",US,1,2019-12-11T17:30:58Z,iDriveSafely
BROOK,1.0,"It was pretty fast and easy to follow

It was pretty fast and easy to follow. Better than the other driver's safety courses I've taken. The only thing was the long pauses that made the video drag on kinda long was confusing at first; but other than that it was good.",US,1,2019-12-11T17:21:48Z,iDriveSafely
GOLAM,1.0,"easy process

easy process, save time.",US,1,2019-12-11T17:10:47Z,iDriveSafely
MIKAH,1.0,"Great driving course

This driving course definitely taught me a lot of driving skills I needed to know. It was in a easy and understandable way of learning. The quizzes helped me remember the topics after each chapter.",US,1,2019-12-11T16:57:47Z,iDriveSafely
PAMELA,0.8,"Alot of good info and driving…

Alot of good info and driving techniques. However, there was a great deal of data that did not need to be tested. Such as, percentages, statistics, etc. No one makes a driving decision or emergency decision based on this type of detail....",US,1,2019-12-11T16:47:07Z,iDriveSafely
JOHN,1.0,Very easy and a very good class,US,1,2019-12-11T16:41:58Z,iDriveSafely
LORI,1.0,"Worth it.

I learned a lot and found the characters were entertaining. If I have a complaint it would be, the wording on the quizzes should be clearer. I felt like it was deliberately worded to confuse.",US,1,2019-12-11T16:40:17Z,iDriveSafely
ROBERT,1.0,"I found the course extremely informative easy to follow .

I found the course extremely informative, clear and to the point. The videos made it more real and interesting.",US,1,2019-12-11T16:30:22Z,iDriveSafely
KIM,1.0,"i drive safely

The test was long, but I learned a lot .learned how to drive safe too",US,3,2019-12-11T16:14:40Z,iDriveSafely
SUSAN,1.0,"Comprehensive

Comprehensive, easy to read and learn, increased my knowledge in many areas and motivated me to new levels of awareness while I drive. Driving is a multifaceted and complex activity with a lot of high-risk areas that I can manage that I am more aware of now. I know the potential risk areas that I cannot control and how to prepare and respond.",US,1,2019-12-11T16:11:45Z,iDriveSafely
TESSA,1.0,"AI had a terrific experience

AI had a terrific experience. I did learn. I appreciated the cyber sale.",US,2,2019-12-11T15:57:12Z,iDriveSafely
TERRENE,0.8,"Very informative course

Personally I think the course is too long and the animated characters contribute to this. However, the course is very informative. As a first time car owner and new driver on the road, there were a lot of information that I did not know and was grateful to this course for providing. I will recommend it to every driver.",US,1,2019-12-11T15:56:46Z,iDriveSafely
RICHARD Williams,1.0,"I had a great experience on…

I had a great experience on Idrivesafely.com the information was I’m formative and easily able to navigate through. I would recommend this to anyone looking for a online drivers ed course.",US,1,2019-12-11T15:45:49Z,iDriveSafely
