Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
customer,1.0,"Registration Comments

The registration process was super smooth. Hopefully pick up and delivery will go equally as well.",US,1.0,2019-12-29T22:46:33Z,Miles Car Rental
Hector Carballo,1.0,Good service,US,1.0,2019-12-25T21:03:06Z,Miles Car Rental
JAY,1.0,"SAVE MONEY

I love Miles Car Rental they Always Dave me money 💰",US,1.0,2019-12-23T18:25:16Z,Miles Car Rental
fortis perez,1.0,"good prices

good prices, Good service",US,1.0,2019-12-19T18:36:23Z,Miles Car Rental
Pechthalt,1.0,"The easy way to rent a car

The easy way to rent a car. This is my fifth time renting a car with Miles car rental.",CO,2.0,2019-12-17T15:23:04Z,Miles Car Rental
Doug,1.0,"Best car rental service

Second time I’ve used miles car rentals and their pricing has been fabulous. Plus A great user friendly car rental service. I highly recommend them",US,1.0,2019-12-16T18:16:48Z,Miles Car Rental
customer,1.0,Excellent customer services.,US,1.0,2019-12-14T03:26:52Z,Miles Car Rental
cliente,1.0,"It is a pleasure to always use your…

It is a pleasure to always use your website to make car rentals. We get great prices and promotions, regardless of the answer is always effective.",US,3.0,2019-12-13T16:08:23Z,Miles Car Rental
santo Diaz,1.0,Best car rental sight I have rent cars.,US,2.0,2019-12-10T10:14:25Z,Miles Car Rental
Julia Olivares,0.8,"Good experience

Good experience. You should add flight information to the booking so that if we are delayed you`ll let the rental car company know.",MX,1.0,2019-12-10T03:19:46Z,Miles Car Rental
Gregory Grimes,1.0,"Great & Easy

Great! Quick and easy way to view and pay! Love the option to pay with two cards!!!",BB,1.0,2019-12-06T04:05:00Z,Miles Car Rental
Sergio Octavio Guillen Reyes,1.0,"The Reservation and Confirmation

The Reservation and Confirmation, esa excelente, also the y offer a lot of óptions and the ir prices.
Oustanding Service my Congratulations.",DE,1.0,2019-12-04T23:58:22Z,Miles Car Rental
Lizaida Roldan,1.0,"Want to save money, book here!

Ask for agent Mary Sanchez, she is the best! She got us the lowest rate for a Mini van in Tampa and a ridiculous rate for a room in Orlando, saving my group a lot of money!",PR,1.0,2019-12-02T20:35:47Z,Miles Car Rental
Marco Dochi,1.0,"it was a great experience I receive…

it was a great experience I receive assistance in any step, and confirm every dollar (and total account) that i will receive, no other charge hidden!! thanks Miles car Rental",MX,1.0,2019-11-29T22:26:13Z,Miles Car Rental
customer,1.0,easy and fast to find out what I need,AR,1.0,2019-11-28T23:51:12Z,Miles Car Rental
Fernando L,1.0,The best pricing and easy to use,MX,1.0,2019-11-27T23:28:06Z,Miles Car Rental
NERY,1.0,"Excelente servicio prestado por Joice.

Excelente servicio prestado por Joice.
Muy competente
Gracias",BR,1.0,2019-11-27T19:10:38Z,Miles Car Rental
Guillermo Pineda,1.0,"It´s the best rental company

It´s the best rental company!
The rent process is easy, rates are clear and excellents prices.",CL,1.0,2019-11-25T15:43:01Z,Miles Car Rental
customer,1.0,Easy making the reservation,MX,1.0,2019-11-24T03:47:14Z,Miles Car Rental
Anderson Trinidad and Tobago/ New York,1.0,"Best Price & Great Service

Price !!
Always the best, in addition to simplicity to use website, no hidden stuff what you see is what you get.

Great stuff.....
keep it up guys, will be sure to recommend.",TT,1.0,2019-11-23T17:17:39Z,Miles Car Rental
cliente,1.0,"Excelente

Tremendos precios",US,1.0,2019-11-23T15:24:27Z,Miles Car Rental
customer,0.4,"Charged for Milescarrental error!

I booked a car for 420.09, then was called to say that there was an administrative error made by Milescarrental. They were able to re-book, but would not honor the original price they quoted me. I had to pay 481.29. I feel that since it was and administrative mistake, Miles should honor the price they gave me. I am hoping my experience when picking up the car is a good one as this is the first time I have used this service and have been disappointed to date.",CA,1.0,2019-11-18T21:08:25Z,Miles Car Rental
cliente,1.0,"Good

Good service",US,1.0,2019-11-18T20:42:03Z,Miles Car Rental
ahmed,1.0,"excellent quality services

excellent quality services, great prices and easy to use website
Thanks MILES",US,1.0,2019-11-17T09:44:14Z,Miles Car Rental
Kerri,1.0,"Really easy process for renting…

Really easy process for renting vehicles. Drop off at a different location, 1 free additional driver, insurance included, what more could you ask for?",BB,1.0,2019-11-16T06:07:27Z,Miles Car Rental
"Cassandra, Trinidad & Tobago",1.0,"It is the first time I am using Miles . . .

It is the first time I am using Miles Car Rental and It was a very good experience. At first, I was surprised by how good the rates were so I continued searching. But, nothing was comparable. I received the best rates and value. I will continue using Miles Car Rental and highly recommend that you do too.",TT,1.0,2019-11-15T22:54:05Z,Miles Car Rental
customer,1.0,Very easy procedure.,US,3.0,2019-11-15T21:32:46Z,Miles Car Rental
Chris H,1.0,"Great Experience!!

Great Experience!! Rafael called me today to follow up on an issue I had while booking yesterday and was able to get me the best deal available and made sure I was well taken care of. I am very impressed with Miles Car Rental and definitely would recommend them!",US,1.0,2019-11-14T20:52:47Z,Miles Car Rental
cliente,0.8,"Good

Good customer service",US,1.0,2019-11-09T00:55:44Z,Miles Car Rental
cliente,1.0,"Easy

Easy, user friendly with all information",CR,1.0,2019-11-05T16:23:54Z,Miles Car Rental
Suzanne,1.0,"Excellent customer service

We have been using your service for several years now and you have always provided such fabulous customer service that now we would not consider renting through any other company...thank you!",TT,1.0,2019-11-03T18:54:00Z,Miles Car Rental
Madelein,1.0,"GOOD

GOOD!!!!!!!",PA,2.0,2019-11-03T00:13:02Z,Miles Car Rental
Marco,0.8,"AFTER CANCELING MY RESERVATION WITH THE…

A empresa MILES CAR RENTAL MIAMI RESOLVEU OS PROBLEMAS DO SITE E PROMETEU RESTITUIR O VALOR INTEGRAL DA RESERVA.

FICO SATISFEITO COM A ATITUDE DA EMPRESA.",BR,1.0,2019-10-22T16:50:44Z,Miles Car Rental
José,1.0,"Karen Prada has been an OUTSTANDING…

Karen Prada has been an OUTSTANDING professional. We shared several phone call conversations to confirm my reservation. She is a good example of a five star customer service. Totally recommended.",US,1.0,2019-10-22T01:25:58Z,Miles Car Rental
luiz Carlos Rubim Augusto,1.0,is a very serious company,BR,1.0,2019-10-17T20:33:49Z,Miles Car Rental
kathleen Sharp,1.0,"The Best Out There!!!

This is my second time use Miles Car Rental. It is the cheapest rental company out there. Even when I went to pick my car up, the Budget lady asked where I got my rental from because it was one of the best deals she has seen. It was also a very easy process to do. I did not have problems or hassles. I also rented my car for an extra day than I had reserved and was only charged the same day price as my reservation. For my second rental reservation ( made last night), my husband asked for me to wait b/c he wanted to find a cheaper one. He could not and was soooo surprised at how cheap I got the reservation. I recommend Miles Car Rental to everyone!!!!",US,1.0,2019-10-15T20:43:52Z,Miles Car Rental
Jose Luis,1.0,"Excelente

Excelent Service",PR,1.0,2019-09-29T17:51:41Z,Miles Car Rental
GEar,1.0,Excelente servicio up,US,1.0,2019-09-26T03:39:31Z,Miles Car Rental
Zenaida Perez,1.0,"Thanks for answering my request so effectively.

I wrote a negative review last week about Miles Car Rental, but today I would like to share with everyone out there that the mistake was corrected, the manager gave me a call and the charge that I had received on my credit card was refunded.
I am pleasantly impressed, I do recommend this company and I will gladly use it in my next domestic or International trip.

Thank you!

Zenaida Perez",US,2.0,2019-09-23T22:42:39Z,Miles Car Rental
Zenaida Perez,0.2,"This was an absolute rip off

This was an absolute rip off! I made a reservation through this 3rd party and when I called them, they said that my reservation was with another company named ""Sur Price"" When I was finally picked up, the other company said that my car price for a week rental was about $300.00 plus they required a $600.00 deposit, plus they wouldn't accept my personal full coverage insurance because my ins, company is not in their list of accepted national insurance companies. They denied being part of Miles Car Rental.They said that Miles Car Rental is just a 3rd party!!
Miles Car Rental had previously charged me $53.76 just for booking my rental with the other rip off company.
I called their Costumer Service phone number and I was told that they could not refund me my money, however, they never sent me an invoice for the rental that I had booked three weeks before.
This is a scam, I give them 1 because there's nothing lower than that. I'm going to contact the Better Business Bureau and I'll make sure I let everyone know what these con artists do.
They should be exposed, so that everyone knows what they are doing!!",US,1.0,2019-09-16T23:31:07Z,Miles Car Rental
Nicolas,1.0,"The most affordable option that you can…

The most affordable option that you can have online!",CO,1.0,2019-09-10T06:01:57Z,Miles Car Rental
Irma Leon-key,1.0,"Second time I rented through Miles Car…

Second time I rented through Miles Car Rental, Love it!",US,1.0,2019-08-27T16:24:54Z,Miles Car Rental
customer,1.0,"Excellent service

Excellent service! Couldnt be happier",SV,1.0,2019-08-05T19:02:10Z,Miles Car Rental
roni orlev,1.0,"I got a quick response and a great…

I got a quick response and a great service. I highly recommend renting from the company.
And especially thanks to Andrés Rey.",IL,1.0,2019-07-04T18:31:09Z,Miles Car Rental
cliente,1.0,"Thanks to Jessica

Thanks to Jessica, you the best!!!",US,1.0,2019-06-14T18:58:39Z,Miles Car Rental
Hendrik,0.2,"Really unprofessional organization

Really unprofessional organization. When payment had to be made, there was quick help, but until the ordered car was not there (and also not comparable), we had to make an effort to talk for two weeks. they really meant nothing to us during the rental period. They are really unprofessional. I will never, never again use this organization and my friends advise not to do this either.",NL,1.0,2019-05-26T20:04:41Z,Miles Car Rental
Julio Valencia,1.0,vERY FAST AND EASY,CO,1.0,2019-05-01T20:28:22Z,Miles Car Rental
Amel,1.0,"Outstanding customer service!

Outstanding customer service!
Prompt, courteous and very professional.
Thank you Mauricio!",US,1.0,2019-03-19T05:27:21Z,Miles Car Rental
Ozirys Ponte,0.6,"Excessiva demora para retirada do…

Excessiva demora para retirada do veículo. Mais de duas horas na fila da Budget não é normal.",BR,1.0,2019-02-08T10:12:03Z,Miles Car Rental
Sheldon Lawrence,0.4,"poor service

I rented a mini van thru them, got a price which I was told was inclusive of all fees, taxes and insurance.when I got to the airport, the rental company said I could not legally drive because I didn't purchase insurance..so I had to pay additional charges. And when I tried to call Miles they would not answer, neither return my email.
poor service...",US,3.0,2019-01-05T14:28:38Z,Miles Car Rental
Sivan,0.2,"So extremely annoyed with this company…

So extremely annoyed with this company !!! Firstly, we are in AMERICA, your customer service should be answering the phone in English. I shouldn't have to ask for someone who speaks English. Secondly, When I am transferred to the ""English rep"", I am placed on hold for over an hour and then the line hangs up on me. This has happened twice already ! Imagine the frustration.... and all of this because your online system is off! I do a search for one airport and i choose a rental for that specific airport and I get an email confirmation with a completely different airport !!! So now I have to call in to your unhelpful customer service department and do that all over again ! This is the 2nd time it is happening and they can never honor their pricing in the original airport searched, so they will offer to cancel your reservation and book you another one for twice the price. Now here is the kicker.... Knowing that it takes forever, if you ever even reach an English speaker, I decided to utilize their online chat. This guy has me on hold for longer than an hour to try and simply cancel the reservation they screwed up on. I have been leaving messages and he has stopped responding. He hasn't even confirmed the cancellation. HOW DO YOU PEOPLE WORK THIS WAY ??? SO UNPROFESSIONAL!!! At this point i prefer to get my rental from your competition, even if it's a few dollars more, because NOTHING is worth this headache !",US,1.0,2018-12-23T00:18:46Z,Miles Car Rental
Gary Kutay,1.0,"Had an issue back in October with an…

Had an issue back in October with an agent. This issue after Miles Car Rental seeking me out because of my previous review was impressive. They took ample time to make sure I was satisfied with the new rentals that I have now made. I will use them in the future. Good pricing!",US,2.0,2018-12-18T17:12:52Z,Miles Car Rental
Landy BalCk,1.0,excelent service!,MX,1.0,2018-11-29T01:31:51Z,Miles Car Rental
Phil,1.0,"I must admit I had some doubts but this…

I must admit I had some doubts but this was the easiest experience I have ever had renting cars. No hassle and very friendly people.",US,2.0,2018-11-23T18:48:34Z,Miles Car Rental
Gustavo Alfonso Luque Ovalle,1.0,"Excelentes!

Excelente agencia rentadora de vehículos a nivel mundial.",US,2.0,2018-11-08T05:41:44Z,Miles Car Rental
David,1.0,"Booked in Fort Myers great deal

Booked in Fort Myers great deal, exceptionally nice car, and excellent service.

I highly recommend you try Miles for a wonderful auto rental !!

Dave",US,3.0,2018-11-07T19:17:54Z,Miles Car Rental
N Nelson,0.8,"you should not charge any extra fees if…

you should not charge any extra fees if you are just a few minutes late coming back. they use to give at least 1/2 hour grace period.",US,1.0,2018-11-06T02:55:19Z,Miles Car Rental
Danny C,0.6,"Not very satisfied

I didn’t get the car I booked and although I new that at the booking stage but the alternative should be a car similar ,again stated at the booking stage.
When I arrived at Las Vegas airport my car was to be picked up through Hertz .
At the desk I was informed my booked car was not available and they offered me an alternate which wasn’t of similar size shape performance and they did quote that they were giving me a basic model. What is basic about a Ford Mustang GT350 (the car I ordered) so after some debate and management involvement I got a similar model type car.
I had to also put up with Hertz moaning that I should have been charged more than what I had paid",GB,1.0,2018-10-31T19:00:56Z,Miles Car Rental
Darren,0.4,"My biggest complaint is the pricing and communication

My biggest complaint is the pricing and how it wasn't communicated well. I rented an suv from Payless car rental at the Miami airport. I was charged for an underage fee and relocation fee which I was okay paying and told it would cost $25 to drop off the suv at Fort Lauderdale airport. I go to drop off the suv at Fort Lauderdale airport and they apparently didn't know about the $25 and said I could be charged up to $300 for a relocation fee. They need to fix that in their system and communicate better with other locations. Luckily the manager worked with me and kept it at $25.",US,1.0,2018-10-30T16:35:31Z,Miles Car Rental
george k,1.0,"tatiana was very helpful

tatiana was very helpful. So was sandra. Thanks miles. Love your work!",AU,1.0,2018-10-30T07:28:58Z,Miles Car Rental
ALVISE,1.0,"Excellent service

Excellent service, it's the second time that I use it. Just be aware that the transaction is always processed in USD regardless of the currency selected/displayed (this cost me some hefty foreign currency transaction fees, unfortunately).",GB,11.0,2018-10-29T11:55:35Z,Miles Car Rental
Riko,1.0,"Very Great Price and very simple to Order

Very Great Price and very simple to order. I Really Recommended this company to everyone for car Rental in USA especially foreigner",ID,1.0,2018-10-28T14:19:07Z,Miles Car Rental
luis quinones,1.0,fast and efficient,US,1.0,2018-10-28T04:55:55Z,Miles Car Rental
Unsatisfied customer,0.2,"Very long wait times and there were no…

Very long wait times and there were no English speaking agents",US,1.0,2018-10-27T19:47:44Z,Miles Car Rental
Jorge Roa,1.0,Excellent atention of staff.,VE,1.0,2018-10-26T03:51:42Z,Miles Car Rental
Helen,0.8,"Very simple booking & just be careful…

Very simple booking & just be careful insurances are required.",BS,3.0,2018-10-24T12:29:37Z,Miles Car Rental
The Bells,1.0,"It was so easy, almost too easy.

It was so easy, so painless, so unlike other experiences with car rentals as we were driving away we asked each other if we had just inadvertently stolen a car. Desk agent was knowledgeable, pleasant and friendly. Will remember the “Alamo” next time we travel and rent a car.",US,1.0,2018-10-24T02:25:14Z,Miles Car Rental
PEDRO E ABELLO NAVARRO,1.0,"Several Car Rental Options

I had been a Hertz Goldmember for years but I found better deals with Miles Car Rental Miami on my last visit with Alamo was a very good experience and service and now will try with Payless.",CO,2.0,2018-10-21T03:50:00Z,Miles Car Rental
Kimberly Dudley,0.2,"THEY ARE A FRAUD

They lied. Did not tell me that I had to pay a deposit of 200.00 when I went to picked up the car. When I call the have my money reversed NOBODY SPOKE ENGLISH AND I DID NOT KNOW WHAT LANGUAGE THEY SPOKE. I had to get my credit card to stop payment on my card. I never got my rental car. THEY SUCK. DO NOT USE THEM. I called my credit card company and they did take my deposit. As of 10/23/2018 I do not have the car. They will no refund my money. I was told from my credit card that they was ready to take the remaining money off my card. They are a fraud and they are not right.",US,1.0,2018-10-24T00:28:29Z,Miles Car Rental
Jose R. Prieto,1.0,"very good expirience making the…

very good expirience making the reservation with mr.Juan Castillo",CO,2.0,2018-10-19T17:14:50Z,Miles Car Rental
Joyce to,0.2,"I had a car rental booking on this…

I had a car rental booking on this website but when I came to the agency they told me my booking have already canceled and I can’t pick up any car. It’s important they’ve already charged on my card. The customers service didn’t answer any call. I have no idea what’s happened with my booking and my money.",US,1.0,2018-10-18T23:35:41Z,Miles Car Rental
Aubrey,1.0,"Absolutely Excellent

Absolutely Excellent - No hassles",BS,1.0,2018-10-18T21:13:12Z,Miles Car Rental
Max Sangui,1.0,Great experience!!!,AR,1.0,2018-10-18T20:01:48Z,Miles Car Rental
Capt. eddie Borja,0.8,"Need to work on...

I’ve been using milescarrental for a long time. I miss the old format where i was able to pay for the fuel when doing the reservation. Also i cannot pay in cash anymore like i use to. It feels like i am not choosing my form of payment anymore. Great prices.",MX,1.0,2018-10-18T02:02:16Z,Miles Car Rental
Hector Fuentes,1.0,"Excellent service from Miles Car Rental/Alamo

Excellent service, great price, smooth transaction, will recommend, five stars positive feedback overall. Thanks!🙏🏼👏🏼👏🏼👏🏼👌🏼👍🏼",PR,1.0,2018-10-17T21:54:07Z,Miles Car Rental
cliente,1.0,"EXCELLENT SERVICE

EVERYTHING WENT SMOOTH",MX,2.0,2018-10-17T05:31:27Z,Miles Car Rental
Alejandro Puig,1.0,"I made a reservation with you on…

I made a reservation with you on 10/12/18. By mistake I made exactly the same reservation on 10/16/18. Since I called them immediately after the mistake was made, the manager cancelled the incorrect reservation and gave me full refund. That is what I call correct business decisions. Now I
will keep reserving with Miles. Thanks!",PR,1.0,2018-10-24T00:27:31Z,Miles Car Rental
customer,0.8,"Your online representative was…

Your online representative was wonderful , Sandra. But I called in and was put on hold for 45 min then disconnected.",US,1.0,2018-10-16T20:53:31Z,Miles Car Rental
SATISFIED,1.0,Easy Website...GREAT PRICING,US,1.0,2018-10-16T19:06:36Z,Miles Car Rental
Achyutha,1.0,"One stop shop for Full Size Van

This is the only place I directly come in to book full size van rentals , always has the best prices !!",US,1.0,2018-10-16T17:17:07Z,Miles Car Rental
DTP,1.0,"Quick

Quick, convenient, cheap",BM,2.0,2018-10-16T16:52:21Z,Miles Car Rental
CustomerYelena,1.0,Thank you for the good service,US,2.0,2018-10-14T17:40:31Z,Miles Car Rental
Jorge,0.8,"Easy to find alternatives and make…

Easy to find alternatives and make reservations",PE,2.0,2018-10-13T01:01:46Z,Miles Car Rental
Valter Gomes - Valmak Automation - Brasil,1.0,"VERY SATISFIED!!

VERY SATISFIED.

I have used Miles services a long time and am very satisfied with the convenience and speed. And even more pleased because Miles always offers the best prices.",BR,2.0,2018-10-12T18:18:52Z,Miles Car Rental
customer,0.8,"Great price - poor online booking

The price is great, but booking was very difficult. I couldn't book online at all, and the live chat feature was very slow. Once I got an agent on the phone, though, the process was very smooth.",MY,1.0,2018-10-11T18:24:09Z,Miles Car Rental
customer,0.8,"Everything is great besides they need…

Everything is great besides they need more English speaking agents on the phone.",US,1.0,2018-10-11T08:06:13Z,Miles Car Rental
CARLINE,1.0,The price was reasonable,HT,3.0,2018-10-11T04:40:51Z,Miles Car Rental
Sean,1.0,"Good lord

Good lord, I just saved $500 on a car rental!",US,1.0,2018-10-10T19:22:34Z,Miles Car Rental
customer,1.0,"Great Service and Cost

Very easy reservation system and good prices",NZ,1.0,2018-10-07T21:08:35Z,Miles Car Rental
René Lujan,1.0,Fast and easy to make reservation,US,2.0,2018-10-07T17:59:28Z,Miles Car Rental
Catlady,1.0,"I had to change my reservation and..…

I had to change my reservation and couldn't get hold of anyone in Customer Service in either Miami or Orlando, so called a Tampa number. Sandra helped me by cancelling the previous reservation I had made on October 1st and made a new one for me. I had to move up my res by one week. Unfortunately this made the charges go up by around $37 & change. Sandra said it was because I was making a new res on shorter notice to the request time. I really didn't plan on cancelling, just moved the date up by one week, and don't think I should've been penalized by this fact. Unfortunately she couldn't change the total fees back to my original reservation. Otherwise, Sandra was fast, courteous and very efficient. A pleasure to work with her.",US,2.0,2018-10-06T00:10:02Z,Miles Car Rental
customer,1.0,Easy and fast,MX,1.0,2018-10-05T17:19:24Z,Miles Car Rental
Luis Arce,0.2,"Very very bad experience

Very very bad experience.
The person that did attend my reservation didn´t write my name and in this moment i have a wrong payed reservation.
I am waiting for an answer!!!!",CO,1.0,2018-10-04T06:15:56Z,Miles Car Rental
customerRafael Echeverri,1.0,"Optimum every thing is easy with Alamo

Optimum every thing is easy with Alamo
Excellent!!! Great.",CO,1.0,2018-10-03T18:24:20Z,Miles Car Rental
Dash,0.8,"This would have been a straight forward…

This would have been a straight forward 5* review, but I have to take 1* off due to an increase in the price first shown. I'm sure lots of people would probably say I'm being picky, as the increase was less than $10, but the price did increase in just a few minutes, after I had to pause making my booking as I had a short 10 minute journey to make, so I wasn't able to finish the booking as I was driving. As said I am being picky, but why should the price increase in 10 minutes?

I will say on the plus side, the website was easy to use & I did get the car I wanted booked in the end. &They did still have a lower price than other sites & I received all the documents I need to pickup the car.

So yes I would recommend & would use again, just sort out the price changes.",GB,8.0,2018-09-30T20:23:57Z,Miles Car Rental
Carm,0.8,"So far so good

So far so good. Booking the vehicle was easy as can be. I will come back after my trip and finish my review start to finish. One thing for sure your rental Co. saved me almost $200. Hope it all goes well when I pick up the car.",US,2.0,2018-09-29T18:05:09Z,Miles Car Rental
customer,1.0,"Great deal!

I spent several hours online searching, searching and searching for the best deal and this site had it!",US,1.0,2018-09-28T03:48:44Z,Miles Car Rental
Customer,1.0,"I was very impressed with you…

I was very impressed with you professional, quick service and have recommended you to my family and friends.",US,4.0,2018-09-27T03:25:04Z,Miles Car Rental
Impatiently awaiting a response,1.0,"Honestly

Honestly. I booked this reservation and will admit I should have read the rental policy better .Alamo is owned by Enterprise. So I expected the the same exceptional service I get from it's parent company It is misleading. At this stage I just want to know where my refund is. Please explain.
10/13/18 upgrade
I Did finally managed to speak with if I remember correctly Tatiana at Miles car rental. It is only fair to upgrade the review . The young lady I spoke with assisted with getting the refund.She was very helpful . In fact I
responded and shared my experience on Google
.",US,1.0,2018-11-04T19:57:42Z,Miles Car Rental
Mario Davila,1.0,good preview experience,PE,1.0,2018-09-26T04:47:21Z,Miles Car Rental
Verified Customer,1.0,"I'd rent again, gladly

The cost of the rental was reasonable and fair. Taxes in Las Vegas are high, so the company has no control over that.

At first, I thought the fine print too too long to read and is highly technical and had over the top requirements. (Extra, unexpected rental requirements included that you are expected to physically print a paper copy of the rental reservation, then being it to the desk at check out). I felt there were threatening expectations when you make the reservation.

Fast forward to the rental pickup.

I went to the rental place with some concern. But once I got there the experience was outstanding. Every employee was nice and the attendant they helped me almost instantly got me through the line and gave me a great deal on an upgrade.

I got a great car at a great rate very quickly with absolutely no hassle like you might expect at a good car rental place. So all of my fears were unfounded though I must say that the paperwork and the fine print are challenging.

I found out later that these things were only as a precaution and because Las Vegas has so many characters coming through town and people from other countries that they need to give the car rental place coverage in case something goes wrong. So I would now highly recommend it, just be prepared for the frightening legalese!",US,1.0,2018-10-23T18:22:04Z,Miles Car Rental
Clive Reid,1.0,"Sandra Jacobo is a rockstar

Sandra Jacobo is a rockstar! I really cant think of a time i have received better customer service. She went above and beyond! THEY NEED TO GIVE THIS WOMAN A RAISE!!! Have her teach all these other service providers what customer service is all about!",JM,1.0,2018-09-22T16:31:16Z,Miles Car Rental
customer Angel Ocana,1.0,Great prices and attention.,US,1.0,2018-09-21T17:05:49Z,Miles Car Rental
Adrianna,1.0,"Sandra was great :) super sweet and…

Sandra was great :) super sweet and very helpful!",US,1.0,2018-09-21T06:39:51Z,Miles Car Rental
Carlos,0.8,"Easy rental

Easy rental, quick in and done",US,1.0,2018-09-20T22:36:50Z,Miles Car Rental
Kelly Zasada,1.0,"Was an easy site to use

Was an easy site to use. Prices are wonderful. We will see once I pick my car up. Thanks!!",US,2.0,2018-09-20T02:56:17Z,Miles Car Rental
Sarah R.,1.0,"No complaints

Found much better deals on a minivan rental in Orlando than through Expedia or even Costco for the dates we were searching!",CA,1.0,2018-09-18T14:42:35Z,Miles Car Rental
customer,0.6,"issue with English customer…

issue with English customer service...only spanish available",US,1.0,2018-09-17T23:13:52Z,Miles Car Rental
cliente,1.0,"Everytime I rent a car I do it through…

Everytime I rent a car I do it through Miles. Excelent service. Any problem I could have, I call and they resolve it quickly.",PR,2.0,2018-09-17T00:16:21Z,Miles Car Rental
customer,0.8,Very good service,US,1.0,2018-09-14T16:52:18Z,Miles Car Rental
Abraham Jordan,1.0,"Liliana Velasquez was very helpful and…

Liliana Velasquez was very helpful and very nice on giving me the information I needed. She mentioned that I dont need to pay extra for anything and that all was included in the cost that Miles Car Rental was charging me. That Alamo cant charge anything more than what was already charged thru Miles Car Renta.

Thank you
Abraham",MX,1.0,2018-09-13T02:11:27Z,Miles Car Rental
JULIAN HALBEISEN,1.0,"NICE and Easy for Rent a Car in MIAMI

NICE and Easy for Rent a Car in MIAMI
FAIR PRICES WITH MOST OF THE INSURANCE INCLUDED..
MY FIRST TIME TRYING THIS COMPANY..",BO,1.0,2018-09-12T07:40:10Z,Miles Car Rental
Carlos Olivo from Venezuela.,1.0,"Fast and ease

Fast, ease, simple, best price, 100% recommend to anyone.",VE,2.0,2018-09-11T19:55:23Z,Miles Car Rental
Arthur Grant,1.0,"After observing the insurance scam from…

After observing the insurance scam from car rental competitors, Ifound Miles Car Rental to be honest with the aspect of insurance which caused me to cancel my booking from a major car rental company.
I would recommend Miles Car Rental.",US,2.0,2018-09-11T05:40:08Z,Miles Car Rental
customer,0.2,"VERY POOR!

VERY POOR!! THEY DO NOT ANSWER THEIR PHONES OR GIVE YOU BACK YOUR MONEY!!!!",US,1.0,2018-09-10T00:57:19Z,Miles Car Rental
customer,1.0,Excellent treatment once more from Tatiana,GB,1.0,2018-09-05T23:37:42Z,Miles Car Rental
Pablo,0.8,"Online reservation went well, minor quirks

All went well with the online reservation. Still have to see what happens when I actually pick up the car.
It would be good if Miles set up an option to review the reservations after finalizing them, as the confirmation # generated is not recognized by the rental company (Dollar). Also, an option to provide frequent flyer #s would be appreciated.",CL,1.0,2018-09-05T19:35:04Z,Miles Car Rental
Steve,1.0,"Superior Customer Support

The woman that helped me was upbeat, friendly, helpful, patient, competent and more. I really appreciate how much she helped me.

Thank you,

Steve",US,4.0,2018-09-05T16:20:46Z,Miles Car Rental
Frank,1.0,"All good

All good very good",PR,1.0,2018-09-05T06:23:02Z,Miles Car Rental
Arlene,0.8,"User friendly and fast

User friendly and fast. Will use again.",US,1.0,2018-09-05T01:50:22Z,Miles Car Rental
customer,0.2,"I can’t get my money back that was…

I can’t get my money back that was taken off my bank accounts. I can’t get in touch with anyone period be careful !",US,1.0,2018-09-02T13:41:12Z,Miles Car Rental
Eliane,1.0,"The sales associate was very kind

The sales associate was very kind, guided me with my requirements and was very helpful.",EC,1.0,2018-08-29T06:50:04Z,Miles Car Rental
customer,1.0,Good quality.,BR,1.0,2018-08-27T21:56:46Z,Miles Car Rental
Beatriz Hernandez,1.0,"Exellent service and price

Excellent price to the rental cars",MX,1.0,2018-08-27T02:56:35Z,Miles Car Rental
Maria Cabrera,1.0,"Excellent Price 🤑👍🙏

Excellent Price 🤑👍🙏 💯 Recommendated",PR,2.0,2018-08-26T05:35:22Z,Miles Car Rental
Carlos,1.0,"Excellent!

Excellent!! Fast and great prices: I have rented four times already and it works just fine!!

Carlos",CO,7.0,2018-08-26T00:24:06Z,Miles Car Rental
Karen C,1.0,"Good experience

Good information. Great rates. Easy to use.",EC,2.0,2018-08-23T01:19:08Z,Miles Car Rental
Carlos sánchez,1.0,"excellent rates very fast service and…

excellent rates very fast service and lot of options",VE,2.0,2018-08-22T15:12:54Z,Miles Car Rental
Marc Y,0.8,"Booking a reservation is easy

Booking a reservation is easy
low rates and easy to compare",AW,1.0,2018-08-19T15:39:33Z,Miles Car Rental
Milene,1.0,"I really liked the service

I really liked the service! Very easy to work with!",AW,1.0,2018-08-16T20:14:16Z,Miles Car Rental
Chivi,1.0,"Best rates

Best rates, fast and easy",CO,1.0,2018-08-15T04:34:37Z,Miles Car Rental
David Adriazola,0.2,"Becareful with this company!

Becareful with this company!
You cannot take any mistake in your booking.
Only for use their platform they will charge you 10% on your card. This is other way to explain you that you can't take any mistake in your reservation. Otherwise, if you try to cancel, even inmediately. You will receive a penalty of 10% of your money. NON refundable!. It is a punishment for made mistakes, inmy case in their web platform. Afterwards they will refund your money only afeter 10-15 business days, and you will not have access to any manager for your complaints.",US,1.0,2018-08-13T18:50:09Z,Miles Car Rental
customer,1.0,great and easy,US,2.0,2018-08-13T18:24:56Z,Miles Car Rental
Rodolfo Klein,1.0,The page to rent was really easy.,CL,1.0,2018-08-13T00:03:15Z,Miles Car Rental
Steve,1.0,Best site for discounts on car rentals.,US,2.0,2018-08-12T02:27:44Z,Miles Car Rental
