Reviewer,Note,Comment,Localisation,Nbreviews,Date,Compagny
Isabel,1.0,"Super fast and easy.

Super easy to help get your license, 6hrs went by super fast. Straightforward- teaching.",US,1,2020-12-02T16:43:14Z,Aceable
JF,1.0,"Easy and Functional

Aceable was really easy to use and I really enjoy the program.",US,1,2020-12-02T15:30:18Z,Aceable
LNino,1.0,Everything was helpful,US,1,2020-12-02T13:49:54Z,Aceable
Jdub,1.0,"I'm glad I chose Aceable

I'm glad I chose Aceable for my defensive driving class. It was very informative and easy to use. The certificate was emailed to me immediately afterward. I was very satisfied.",US,1,2020-12-02T13:44:59Z,Aceable
Kennedy,1.0,"Helpful

Ace was very helpful when he was teaching me the rules of the road. He has made me quite knowledgeable.",US,1,2020-12-02T08:20:01Z,Aceable
Zir Rj,1.0,"Aceable was very helpful and thorough…

Aceable was very helpful and thorough with the teachings. The presentation was very interesting that kept me going. Overall it was a great experience.",US,1,2020-12-02T05:57:20Z,Aceable
Amari,1.0,"Aceable was extremely helpful and I can…

Aceable was extremely helpful and I can say, I am proud to be an Acelet",US,1,2020-12-02T05:47:48Z,Aceable
Daniel,1.0,"They helped me out very well and I…

They helped me out very well and I passed with flying colors!",US,1,2020-12-02T05:26:49Z,Aceable
user,1.0,good teaching,US,1,2020-12-02T05:18:34Z,Aceable
Perla,0.8,"Great

A good experience",US,3,2020-12-02T04:56:54Z,Aceable
Diana Priscila,1.0,"Love it!

Excellent experience",US,3,2020-12-02T04:54:00Z,Aceable
Kristene,1.0,"Ace is patient and goes by your time

Ace is patient and goes by your time. Loved it.",US,1,2020-12-02T04:52:05Z,Aceable
Desireee,1.0,"It was cute seeing the robot

It was cute seeing the robot, it made me enjoy the experience better. It did kind of lag sometimes but it was rare when it did so. 10/10",US,1,2020-12-02T04:51:19Z,Aceable
Caitlyn,0.8,very easy to use and very helpful,US,1,2020-12-02T04:50:31Z,Aceable
Jose,1.0,"It has helped me learn more things that…

It has helped me learn more things that I thought I knew about driving. Thank you",US,1,2020-12-02T04:48:22Z,Aceable
Jacob,1.0,"10/10

It was amazing and it kept me busy during online school!",US,1,2020-12-02T04:47:32Z,Aceable
Ely,1.0,"Yesss

Yes. This is a wonderful tool, well worth the 70 dollars. Its cheaper than traditional drivers ed and in my experience works better. Try it, and I'm sure you won't regret it.",US,1,2020-12-01T23:29:53Z,Aceable
Anonymous,1.0,"I loved Aceable

I loved Aceable. it was quick, easy, and I loved how I could do it at my own pace.",US,1,2020-12-01T22:21:07Z,Aceable
Maria,1.0,"Easiest drivers course I've ever taken!

I love how easy this course was! It had lots of great information in a way that anyone can understand. I love the little quizzes in between, REALLY helped with the test at the end!!!",US,1,2020-12-01T21:46:21Z,Aceable
Kaden,1.0,"self paced; inexpensive

Needed to retake the course due to covid-19 and you guys waved the fee thank you. Didn't really like the use of my name in the course, but that wasn't a 5 star deal breaker.",US,1,2020-12-01T17:43:45Z,Aceable
John,1.0,Easy to follow and understand.,US,2,2020-12-01T15:06:10Z,Aceable
Bill,1.0,"The safe driver course for seniors is…

The safe driver course for seniors is excellent. It is comprehensive and entertaining. It helped me to grow in awareness of the many issues I need to consider as a “mature” driver.",US,2,2020-12-01T14:30:57Z,Aceable
Nathaniel,1.0,"I found this driving course extremely…

I found this driving course extremely helping and very in depth with learning. I learned some things I never knew before and I hope to encourage anyone else to take this course. Thank you for teaching me and helping me gain the experience I need.",US,1,2020-12-01T13:37:24Z,Aceable
Destiny,1.0,"Amazing!!

This app was amazing, love doing drivers Ed right through my phone!",US,1,2020-12-01T07:26:00Z,Aceable
Michael,1.0,"It was a really useful and learning…

It was a really useful and learning experience for young drives preparing to take the road",US,1,2020-12-01T07:21:59Z,Aceable
Lois J. Doss,1.0,"Adult drivers ed class

I am a driver who moved to another state and let DL expire. I was dreading having to do all the testing all over. My son and daughter used aceable and told me to use it so I could do it all online and in my own time. I did do it and enjoyed the lessons and even though I knew most of the content (I've been driving for over 40 years) it was engaging and easy to keep up with. I did the 6 hour class in a 2 week period in 4 different evenings. The best part is the have short quizzes throughout and by the time you get to the actual test your ready to take it. Ty",US,4,2020-12-01T05:58:57Z,Aceable
Cameron,1.0,it was very simple and engaging,US,1,2020-12-01T05:57:58Z,Aceable
Brandon,1.0,"Fun and Well-Paced

Aceable offers a well-paced, fun programme for learners. The app and website alike are easy to navigate and will keep driving students interested.",US,1,2020-12-01T05:45:00Z,Aceable
Yaquelin,1.0,"I love it

I love it , now I understand better and I can get my driver license . Thanks Aceable !!!",US,1,2020-12-01T05:39:57Z,Aceable
WhiteMansWhore,1.0,"Came almost as fast as my boyfriend

I loved it. It came as quick as my boyfriend.",US,1,2020-12-01T05:34:30Z,Aceable
Pam,1.0,"Not boring! Educational!

I was expecting this to be boring, drawn out and pointless. Instead, it was informative, not boring and educational. Who knew!
I had a few issues on my cell phone with getting it to go to the next page, but it took less time than I expected to complete and it held my attention. You have to be paying attention, but it’s rewarding to get all of those “Correct!” Comments!
Glad I went with this company and this class.",US,2,2020-12-01T05:09:32Z,Aceable
DEBORAH BELL,0.6,"Course is entirely too long

Course is entirely too long. My only complaint.",US,2,2020-12-01T05:03:59Z,Aceable
Ben,1.0,"Aceable was an easy way for me to learn…

Aceable was an easy way for me to learn everything I needed. The way it divided things up was nice.",US,1,2020-12-01T04:49:10Z,Aceable
Nicolas,1.0,"Great program I retained a lot of…

Great program I retained a lot of information like a sponge.👍🏽👍🏽👍🏽",US,1,2020-12-01T04:48:59Z,Aceable
Victoria,1.0,"This was super easy!!

This was super easy!!! Its was informational, and aceable got me prepared for my test. I loved that we were able to finish on our own time.",US,1,2020-12-01T04:47:14Z,Aceable
jonathan Alvarado,1.0,"Pretty good, i think it's the better option

I had to take defensive driving for a ticket and I accidently came across the least boring one. This program is simple and modern, its easy to understand ad only cost me 25 bucks.",US,1,2020-12-01T03:12:27Z,Aceable
Bryce,1.0,"Was a great experience for my son

Was a great experience for my son. He was able to work through the program with no problems.",US,1,2020-11-30T20:00:41Z,Aceable
christina shu,1.0,"This course was very useful

This course was very useful. I learned everything I needed to in a very short amount of time. Very easy to follow, would recommend.",US,1,2020-11-30T19:41:12Z,Aceable
Landen,1.0,"I learned a lot!!!

I learned a lot, and so did the other drivers in the house!!",US,1,2020-11-30T17:05:24Z,Aceable
Mia,1.0,"Aceable not only gives you detailed…

Aceable not only gives you detailed explanations on each section of the course but it breaks down your lessons in order For better understanding.",US,1,2020-11-30T12:48:48Z,Aceable
Lance,1.0,Interactive and fun,US,2,2020-11-30T11:50:17Z,Aceable
Cade,1.0,"Aceable was amazing to use and easy to…

Aceable was amazing to use and easy to understand.",US,1,2020-11-30T05:09:10Z,Aceable
Cilla Robertson,1.0,"period

10/10
period queen, it's so easy and I got my permit in 3 days",US,1,2020-11-30T04:00:17Z,Aceable
Ruben,1.0,"Just what you need.

Excellent course, very easy & accessible. Can do it over the span of two months or 2 days before your deadline. Your choice, have to constantly click for about several hours with lots of mini testing / verification to see if your awake. Final test has trick questions you have been warned, Godspeed.",US,1,2020-11-30T03:47:50Z,Aceable
Olivia Macloud,1.0,"go off, honey

Honestly, they popped off. It's simple and easy to understand and doesn't drag on about each topic, but gives you enough information to know how to be safe.",US,1,2020-11-30T01:57:56Z,Aceable
Rhyan Womack,1.0,"Got my permit in 6 hours great way to…

Got my permit in 6 hours great way to get you 15 year old there permit",US,2,2020-11-30T01:55:13Z,Aceable
Daisha,1.0,Aceable is a easy driving course.,US,1,2020-11-30T01:47:23Z,Aceable
Cedric Gonzalez,1.0,"Iconic experience

The process over all left for time flexibility allowing me to go at my own pace. The material being reached came across effectively.",US,1,2020-11-30T01:46:05Z,Aceable
Conner,1.0,"The Best

There is no way I could have learned all the rules of driving a better way than with Aceable.",US,1,2020-11-29T23:47:38Z,Aceable
Becky,1.0,"Awesome site

Awesome site and my son done so good.",US,1,2020-11-29T23:17:44Z,Aceable
ROSS,1.0,"Purchased on-lie

Purchased on-lie. Did not want to go into the store. Drove out to Mt. Airy, phoned the store, they told us to drive around back, the associate was waiting for us with the products we ordered (plug-in Christmas candles for windows). Perfect!",US,1,2020-11-29T22:56:07Z,Aceable
Levi,1.0,"Honestly the best drivers ed course out…

Honestly the best drivers ed course out their. Aceable made it fun to get my license, it was easy and educational. I would definitely recommend this to everyone looking to get their drivers license for the first time.",US,1,2020-11-29T22:51:59Z,Aceable
Cameron,1.0,"Loved it

I really enjoyed using Aceable. I have truly learned everything I need to know about driving and I am confident that I’ll pass my drivers test. I personally really enjoy reading so this program was perfect for me. My older sister did this program as well and she is not a big reader like I am, but she still also did enjoy this program and is a really good driver because of it. Thank you to all who put this program together, it really truly helped me learn how to drive safely and correctly.",US,1,2020-11-29T22:48:09Z,Aceable
Benjamin,1.0,"The site is amazing

The site is amazing, although the app didn’t have all of the states that were needed.",US,1,2020-11-29T22:46:29Z,Aceable
Austin,1.0,"Very recommended

Very recommended, helped me get my permit and license very easily and helped me better learn how to drive and make better decisions while on the road",US,1,2020-11-29T22:42:29Z,Aceable
Lorenzo Samaniego,1.0,"Best online driving course money can buy

Was recommended to me by a family member great purchase will recommended to my friends and family and hopefully buy for my siblings and kids",US,1,2020-11-29T20:09:06Z,Aceable
Hailee,0.8,"easy

I learned everything that I needed to know before getting out on the road. Aceable didn't overwhelm me with a bunch of rules like other courses, yet I still feel prepared to earn my license.",US,1,2020-11-29T19:29:09Z,Aceable
Jesus Limones,1.0,"The website is so good

The website is so good, while it does take a while it's better to learn it now than to learn it from an accident, this is very understandable and I highly recommended it to anyone!",US,1,2020-11-29T16:43:09Z,Aceable
Frank,0.8,"The information was kept interesting as…

The information was kept interesting as possible but the web site was slow to respond which was very tiring.",US,1,2020-11-29T15:40:41Z,Aceable
Dl,1.0,"Great

Great the drivers Ed was super easy and fast",US,1,2020-11-29T14:51:17Z,Aceable
Kaitlyn,1.0,"Very good

Very good and fun",US,1,2020-11-29T09:32:45Z,Aceable
Camryn,1.0,"Great experience to complete my drivers…

Great experience to complete my drivers study course!",US,1,2020-11-29T04:33:49Z,Aceable
Brittany Z,1.0,"Highly recommend for first time drivers!

This course was great to take for a first-timer like me. I am taking the adult course and am actually enjoying it very much. Easy to understand and retain the information that they give.",US,1,2020-11-29T02:48:14Z,Aceable
Raegan Schaiper,1.0,"Great experience

An enjoyable experience that helped me avoid sitting in a boring classroom for 3 hours straight. Would definitely recommend to others and my younger siblings will also be using it when they turn 15.",US,2,2020-11-29T02:12:06Z,Aceable
Aseable user,1.0,"Helpful

It wasn’t extremely boring. I have a hard time reading so I loved the setting that reads to you and the reader isn’t a robot which makes it easy to follow.",US,1,2020-11-29T01:51:27Z,Aceable
Михаил Горбачев,1.0,"I like it

I like it, I recommend you to try and learn about dl in your state, Thank you",US,1,2020-11-28T23:48:37Z,Aceable
Sadi,1.0,"Love how convenient the app is to be…

Love how convenient the app is to be able to pick up and do the course as I found time! Even with only a few minutes here or there, I found myself retaining more information from this course than any I've taken over the years!",US,1,2020-11-28T23:22:01Z,Aceable
Nancy,1.0,"Course was easy to follow

Course was easy to follow. Material was relevant and delivered through an engaging format. Information was useful to review for better driving habits.
Certificate was available for download shortly after completion.",US,1,2020-11-28T23:15:01Z,Aceable
Katelyn,1.0,"Aceable is the way to go

I chose Aceable for my drivers Ed and I recommend it because it’s reliable, informative, and teaches you everything you need to know about driving. The videos are helpful and the assessments at the end of each level are good to review. I had no issues with accessing the lessons and I had a virtual option for drivers Ed at a low price, so I rate Aceable 5/5!",US,1,2020-11-28T19:55:29Z,Aceable
Frank Kadlick,1.0,"Fast, Friendly and Safe

It only took minutes to pick up the item. They would have brought it out to my truck if I wanted. The clerk was friendly and efficient and everyone was wearing their masks.",US,2,2020-11-28T19:53:36Z,Aceable
Liana,1.0,"I love love love this program…

I love love love this program especially the little robot guy, he adds personality",US,1,2020-11-28T19:50:25Z,Aceable
Conner,1.0,"Absolutely loved this

Absolutely loved this. I never thought I could get through driving school, but Ace made it so much fun.",US,1,2020-11-28T15:29:40Z,Aceable
Joseph,1.0,Very helpful,US,1,2020-11-28T09:44:08Z,Aceable
Heath Sylva,1.0,"I have thoroughly enjoyed this course

I have thoroughly enjoyed this course. It was well thought up, presented, and executed. Insightful and fun to take. I learned a few things I didnt know. I would recommend to all my family and friends. Thank all of you, for your time and effort put in to make it possible for all who need or want to take it.",US,1,2020-11-28T04:36:31Z,Aceable
Jaylin Kingery,1.0,"I have really enjoyed drivers Ed online…

I have really enjoyed drivers Ed online has helped me learn a lot and help me become a safe driver",US,1,2020-11-27T23:15:12Z,Aceable
Trino Sanchez Jr,1.0,"This really is a great website for…

This really is a great website for getting your drivers license and I really do love it and its fast and easy.",US,1,2020-11-27T15:20:10Z,Aceable
Raya,1.0,"They taught me everything I needed to…

They taught me everything I needed to know. Their videos were very helpful and easy to understand.",US,1,2020-11-27T13:33:36Z,Aceable
Mariah R.,1.0,"Very helpful

I loveeee Aceable! They teach you everything you need to know on your drivers test!",US,1,2020-11-27T08:03:02Z,Aceable
Caleb,1.0,"Quickest Option Avaliable

You can really speed run the f✨uck out of this s✨hit",US,1,2020-11-26T19:07:51Z,Aceable
Andrew,1.0,They are the best,US,1,2020-11-26T17:13:43Z,Aceable
Keith,1.0,Delivered on time and in good condition.,US,1,2020-11-26T16:42:17Z,Aceable
Catlin,1.0,"Aceable

It was a very helpful and amazing app.",US,1,2020-11-26T07:53:39Z,Aceable
Emmi Holp,1.0,"Very helpful

This program is amazing. It is so easy and convenient for me. It can be done from anywhere and it explains everything in amazing detail.",US,1,2020-11-26T07:12:48Z,Aceable
mac_nelly,1.0,"bro this class slaps..

bro this class slaps... its just too easy",US,1,2020-11-26T05:40:52Z,Aceable
Customer,1.0,"Very good program

Very good program and very good customer service. My son now has his permit. Thank you Aceable.",US,2,2020-11-26T04:56:22Z,Aceable
Joe Mama,1.0,"Generic Review #55864

I just gave this a five star review because I'm happy I ACEd my first test. It's alright except for some of the corny jokes.",US,1,2020-11-26T04:46:31Z,Aceable
Sydney,1.0,"I loved it

I loved it, it was very informative and I got it done quick and easy!",US,1,2020-11-25T19:43:40Z,Aceable
Jacob,1.0,"Best drivers safety course

Easily the best drivers safety course around wether your doing defensive driving or a course to get your permit and license. It was very easy to use they setup the course to be much less boring than others this is the second drivers course I've done and much better than the previous!",US,1,2020-11-25T16:34:27Z,Aceable
Donald,1.0,"The AARP online safe driver course was…

The AARP online safe driver course was informative and easy to navigate through. It can also lower my insurance premiums which is a nice plus. I think everyone should take one of these courses every few years or so just to refresh your memory on the law/rules of the highway. Also to inform us of safer driving practices.",US,1,2020-11-25T16:05:04Z,Aceable
Alex,1.0,"Amazing

Amazing, fun to read!! Cracks jokes but gets straight to the point!",US,1,2020-11-25T15:54:11Z,Aceable
Andrea,1.0,"It was a great course

It was a good course that taught me everything",US,1,2020-11-25T05:53:40Z,Aceable
Jordan The Jordan,1.0,"poggers

poggers and based",US,2,2020-11-25T04:41:53Z,Aceable
Lucia A.,1.0,"5 STARS!!!

The beat online course!!! Everything was amazing",US,1,2020-11-25T04:41:28Z,Aceable
Sophia,1.0,"The best!

This is an amazing place to learn how to drive!",US,1,2020-11-25T04:38:13Z,Aceable
Lucy Chen,0.8,"It would have been helpful to also have metric measurements

I'm originally from Canada, and it would have been really helpful to have meter, centimetre, or kilemetre measurements after the US Customary measurement. Other than that it was pretty good.",US,1,2020-11-25T03:02:29Z,Aceable
Rashaud,1.0,This is a great app to use,US,1,2020-11-25T02:49:37Z,Aceable
Hanna Mathew,1.0,"I love this app!

I love this app!
This app is very creative, and helpful!",US,1,2020-11-25T02:27:18Z,Aceable
Jaime,1.0,"This drivers course was very…

This drivers course was very informative and y'all made it fun and kept it simple",US,1,2020-11-25T02:16:53Z,Aceable
alinette,1.0,"Very good content.questions easily…

Very good content.questions easily understood",US,1,2020-11-25T02:16:36Z,Aceable
Judy Weber,0.2,"Never received anything how could I…

Never received anything how could I rate it",US,4,2020-11-25T02:01:28Z,Aceable
Jaida Danielle,1.0,"Amazing

Amazing! I passed my test with a 93%. This course is amazing!!",US,1,2020-11-24T22:26:49Z,Aceable
Caleb Parsons,1.0,"What a great way to teach and guide our…

What a great way to teach and guide our youth and people like me, to be a better driver!",US,1,2020-11-24T21:21:11Z,Aceable
BatCatXD,1.0,"I enjoy taking Aceable’s course!

I enjoy taking this course. It is really fun and it is really good at getting you to remember the rules of driving. I greatly recommend Aceable!",US,1,2020-11-24T19:50:28Z,Aceable
Barbara,0.8,"Almost Great

A few times was a little unsure how to move around . At the ending of course was left wondering exactly how to close out and how you know that I have finished.",US,1,2020-11-24T18:51:58Z,Aceable
Michael,0.8,"Minor glitch

Minor glitch in moving from one topic to the next. Took a phone call to support to figure out. Not a deal breaker.",US,2,2020-11-24T11:07:29Z,Aceable
Nate W,1.0,"Worth the time and price

Very simple, easy, and fun. It's perfect for anyone 15 1/2 and older. There is a lot of reading in the lessons, but it can also read for you. Good luck :)",US,1,2020-11-24T07:58:39Z,Aceable
Charlie Wurm,1.0,Long but worthwhile.,US,3,2020-11-24T02:37:43Z,Aceable
customer,0.8,"Audio not included

The only bad thing is that you have to buy the audio!",US,2,2020-11-24T01:50:01Z,Aceable
JA,1.0,"The program was engaging and kept me…

The program was engaging and kept me interested. I finished this in one day (~5-6 hours, with breaks) but I could see doing this for an hour a night after work would work just as well. This experience I would imagine is much better than sitting in a classroom for 6 hours.",US,2,2020-11-24T00:10:50Z,Aceable
Richard Jones,1.0,"Old Guy who Just Moved Back to Houston

I have recently moved back to Houston and my Texas DL has lapsed so I needed to re sit. I found Aceable on line and it provided me with a quick, flexible option that avoided the pain of having to sit In a classroom for 6 hours. The cost is very reasonable and the process is very simple and easy to follow from the initial signing on through to completion and receiving your certificate once you pass. 6 hours on road signs and the rules of driving etc is always going to be tough going but this course tries to keep it as light and interesting as possible, the system enables you to stop and start as you want on any device you want. As you would expect you can not short cut the program and you are tested frequently to make sure you are paying attention as you would in a classroom environment. You are then given a final test on completion which if you are successfully provides you with a certificate enabling you to go to the next stage. I passed first time, but I have been driving for 40 plus years now so I guess I should.
All in all a good easy flexible option which avoids the pain of classrooms. Definitely recommend.",GB,13,2020-11-23T23:11:57Z,Aceable
Kyra,1.0,I learned a lot.,US,1,2020-11-23T23:09:13Z,Aceable
Leah,1.0,"I loved the online class especially…

I loved the online class especially since it worked with my schedule!",US,1,2020-11-23T22:47:45Z,Aceable
MS Texas,0.8,"I never received my certificate and…

I never received my certificate and there is no contact information about how to get it.",US,1,2020-11-23T21:24:38Z,Aceable
DrSqeegy,1.0,"Amazing software

This honestly has to be the best way to learn how to drive.",US,1,2020-11-23T21:03:34Z,Aceable
Lauren,1.0,Great test very easy.,US,1,2020-11-23T04:05:48Z,Aceable
Kat,1.0,"Cheesy but Informative

The material is presented in a fun, though cheesy, manner that keeps your interest.",US,1,2020-11-23T02:30:32Z,Aceable
Ari,1.0,"Very helpful and easy!

Very helpful and easy! I would recommend for those looking to get their permit fast.",US,1,2020-11-23T02:19:08Z,Aceable
Mical,1.0,"5 Stars!

Very very very happy I found it. It is so easy and fun! If you are looking for a DOABLE course, use ACEABLE!! I 100% recommend it!",US,1,2020-11-22T23:41:45Z,Aceable
Alain Nfor,1.0,"Very good!

Very good and not too long.",US,2,2020-11-22T21:17:27Z,Aceable
Milton Rivadeneira,1.0,"Refresh knowledge

Excellent way to refresh your knowledge, if you have been a driver for a while.",US,1,2020-11-22T20:40:03Z,Aceable
Germani,1.0,"Real person statement !!!

Hey im giving you the real deal aceable is the best thing for young teens coming up and i say that because im a teen and i was so worried about how i was going to get my driver license during this pandemic it was driving me crazy ..but honestly you should choose aceable its not expensive and its easy and most importantly your teens are inside the house safe from covid-germani",US,1,2020-11-22T20:39:25Z,Aceable
Gordon,1.0,"the course was very interesting with…

the course was very interesting with great content. The last module really brought it home with a solid message.",US,1,2020-11-22T20:25:11Z,Aceable
Karlie,1.0,"Loved it.

Loved it. Definitely worth the money. Super cute robot and memes.",US,1,2020-11-22T20:23:39Z,Aceable
Asonganyi,1.0,Is perfect for anyone i love it,US,1,2020-11-22T20:07:38Z,Aceable
Shelby,1.0,"It was a fun way to get your license…

It was a fun way to get your license and permit. I would definitely recommend this app for anyone! Thank you ace for teaching me all the things I need to know about driving!",US,1,2020-11-22T19:59:46Z,Aceable
Kia,1.0,this was truly helpful and amazing ❤️,US,1,2020-11-22T19:55:25Z,Aceable
Ethen S,1.0,"Worth it

Great help on all the courses!",US,1,2020-11-22T19:51:38Z,Aceable
Saheb Is cool,1.0,"Amazing website

Amazing website, its very user friendly. 100% would recommend it.",US,1,2020-11-22T18:46:40Z,Aceable
Shreya,1.0,"Get it, what are you waiting for?

I originally decided to use Aceable because one of my friends had recommended it to me to get my learner's license, and I'm really glad I listened to them! The program is a little more pricey than the standard options provided in my state, but it's so worth it. I really liked Aceable mainly because not only was it informative and easy to follow, but the lessons were also very engaging. The cringey memes and the effort to be ""relatable"" was laughable but it kept me paying attention. Not to mention, I appreciated the level of quality and detail provided in visuals, especially in the animated and 360 VR videos, they were extremely helpful. The resources provided outside of the lessons were great, including the DPS checklists and the tutorials on filling out required documents for getting a permit/provisional license. Overall, Aceable is very much top-notch, and I would definitely recommend to a friend!",US,1,2020-11-22T18:42:47Z,Aceable
Myranda,1.0,Efficient and pretty easy!,US,1,2020-11-22T07:12:20Z,Aceable
Ned,0.8,"Good course

Good course, just a bit too long",US,1,2020-11-22T04:37:27Z,Aceable
Samantha Badillo,1.0,"easy,fun,not boring simple i love it",US,1,2020-11-22T04:32:26Z,Aceable
Valerie,1.0,"Thank you!

Was able to do on my own time and wasn't boring",US,1,2020-11-22T03:16:29Z,Aceable
Crow,1.0,"AMAZING

Very helpful with the driving videos. Good teaching, and easy to follow.",US,1,2020-11-22T01:02:29Z,Aceable
Norma,1.0,"Thank you

Thank you! It was so nice and easy. I got my driver license!",US,1,2020-11-21T22:19:03Z,Aceable
Kaya,1.0,"Aceable is amazing

Aceable is amazing, it makes it so much easier to understand and i actually remember everything from the very first chapter to the last.",US,1,2020-11-21T22:10:06Z,Aceable
Virginia,1.0,"parts of it were really boring

parts of it were really boring, the chapters I have knowledge of. There were a lot of interesting and helpful information. I learned a lot of new ideas.",US,2,2020-11-21T21:19:12Z,Aceable
Brady Rygaard,1.0,"This website is amazing

This website is amazing. I did level one and felt like I learned so much. It is a 10/10 and I would recommend it to any new learner.",US,1,2020-11-21T21:17:12Z,Aceable
John,1.0,"Excellent!

Made driver’s ed easy and accessible any time I wanted.",US,1,2020-11-21T20:25:54Z,Aceable
Hailey,1.0,"Love Ace!

This was really simple and easy to complete whenever I had the chance, if I couldn’t complete a whole lesson I could take it day by day. I really enjoyed this and will definitely miss seeing Ace on my screen!",US,1,2020-11-21T19:24:55Z,Aceable
Alyssa,1.0,"I liked the program a lot!

I liked the program a lot because it was flexible with my sports schedule.",US,1,2020-11-21T18:01:56Z,Aceable
Gary,1.0,"Makes it fly by quick

Makes it fly by quick. I've used it twice in 5 years and it keeps improving.",US,1,2020-11-21T17:15:51Z,Aceable
Nickay Duncan,1.0,"100 % Recommended This Course!

I had started a different course and was so discouraged I stopped. Somehow, I tired again and found this site! I am wowed!! Very very very happy I found it. It is so easy and fun! If you are looking for a DOABLE course, use ACEABLE!! I 100% recommend it!",US,1,2020-11-21T16:12:22Z,Aceable
Tiffany Mcglaun,1.0,They are goos,US,1,2020-11-21T08:14:27Z,Aceable
Kia Brock,1.0,"this program makes driving easy to…

this program makes driving easy to learn and though explains each lesson.",US,1,2020-11-21T03:10:20Z,Aceable
Asia,1.0,"its a great school

it's good driving techniques",US,1,2020-11-21T00:57:56Z,Aceable
Angelica Hayward,1.0,"Its been great

Its been great, I've learned a lot and its fun.",US,1,2020-11-20T22:51:56Z,Aceable
Julian,1.0,"Very easy!

Very easy! So easy to understand and finish!",US,1,2020-11-20T21:02:55Z,Aceable
Trenessa,1.0,Amazing and not too fast paced,US,1,2020-11-20T20:06:32Z,Aceable
Sunshine,1.0,"Amazing Program

This program was amazing. It made getting my license a fun task instead of boring like all the other courses. I am glad to be an acelet and will happily refer my friends.",US,1,2020-11-20T19:56:09Z,Aceable
Mannix,1.0,"This course prepared me along with…l

This course prepared me along with making it easy to finish it I scored a 83 on my driver test and this has also made me aware of the problems and the devastating effects of driving under the influence and/ or intoxicated of any sort this course was awesome and I have alredy recommend it to multiple parents for their children when they need to take drivers Ed parent taught",US,1,2020-11-20T19:29:38Z,Aceable
Ralph,0.8,"Good

It's a good course for new upcoming drivers",US,1,2020-11-20T18:26:19Z,Aceable
Sayda,1.0,"This is the easiest courses to take for…

This is the easiest courses to take for drivers Ed, and it’s entertaining, especially if your a visual person it helps you understand more better by watching videos And animated pictures. Aceable is worth it and the best.",US,1,2020-11-20T18:18:20Z,Aceable
Peyton,1.0,Super easy to use and very convenient!!,US,1,2020-11-20T17:58:12Z,Aceable
Daeni,1.0,"Very interactive and fun

Very interactive and fun. would recommend",US,1,2020-11-20T17:35:56Z,Aceable
Jessica,1.0,I love how I can do the class in my pase,US,1,2020-11-20T16:18:08Z,Aceable
Isabella,1.0,"This was course was great

This was course was great. My Daughter worked at her on pace and now she tells me everything im doing wrong. I would recommend Aceable to anyone. Its price and there paperwork help you through the entire process.",US,1,2020-11-20T15:11:12Z,Aceable
Joseph,1.0,"Was a great and fun experience i loved…

Was a great and fun experience i loved the way the test was made",US,1,2020-11-20T14:43:09Z,Aceable
Garret Richter,1.0,"Aceable is a very good app and kept my…

Aceable is a very good app and kept my attention throughout the 4 dreaded hours. The app offered to read it to you and had videos and jokes throughout the course to keep your attention. I would recommend it, thanks Aceable!",US,1,2020-11-20T14:33:46Z,Aceable
Rosa,1.0,"Loved it

Great class he really explains everything",US,1,2020-11-20T14:30:31Z,Aceable
Carson,1.0,"Really good

Really good, definitely recommend for anyone who wants to drive",US,1,2020-11-20T14:30:13Z,Aceable
Colby,0.8,"Aceable was a good online driving…

Aceable was a good online driving platform. We did have some technical issues and they responded very promptly. My only suggestion is to have the ability to download the completion certificate. Or couldn’t it be electronically sent to the in car company to expedite paperwork? Overall a good experience. My son liked having the flexibility.",US,1,2020-11-20T14:16:22Z,Aceable
Tim,0.8,"Easy, fast and Very insightful.

This course is great for both speedsters and procrastinators, theres no time limits (except for final exam) and you can just do it literally when ever you want and however much you want. Its simple and straight forward for the most part. The only small nitpick I have is that I wish there were more example videos showing you specifically how something is done. Especially in Texas where there are lots of unique things and roadways. I feel if you are a visual/example learner then you might not leave feeling completely satisfied. Other than that its probably one of the best, especially for new drivers. Combined with what you'll learn from friends, parents or just a few YouTube videos, you'll be set with this course.",US,1,2020-11-20T04:53:30Z,Aceable
Frances Salas,1.0,"Highly Recommend

This is so simple and fun to learn from. There are some jokes thrown in, but has the needed information on what there is to know about driving. Aceable was recommended to me from a friend, and I will highly recommend it to the next person who needs it.",US,1,2020-11-20T03:42:38Z,Aceable
Steve,1.0,"good

This is a good course. highly recommended.",US,1,2020-11-19T18:26:35Z,Aceable
Madison,1.0,"Even when the chapters seemed long…

Even when the chapters seemed long based on like “52 pages” it really flew by and it made me feel more prepared than I think I would’ve been had I gone to an in person class. Also great for younger folk during this pandemic",US,1,2020-11-19T17:01:44Z,Aceable
Lily,0.8,"Really good!

Was really helpful and I would recommend to anyone who is too busy to do a drivers Ed course! It is sort of long but if you do it continually and work a lesson or two into your regular schedule it will be perfect!",US,1,2020-11-19T16:00:13Z,Aceable
Emilie Martinez,1.0,I love this drivers ed cores.,US,2,2020-11-19T15:57:59Z,Aceable
Erica,1.0,"Great Service

I would recommend this service",US,1,2020-11-19T13:21:03Z,Aceable
Karen,1.0,Great and easy to use app!,US,1,2020-11-19T12:28:55Z,Aceable
